สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
49,49,%all%,%all%,0
49,49,ปัตตานี,ปัตตานี,0
41,41,%all%,%all%,0
41,41,ปัตตานี,ปัตตานี,0
37,37,%all%,%all%,0
37,37,สงขลา,สงขลา,0
37,37,ชัยภูมิ,ชัยภูมิ,0
36,36,%all%,%all%,0
36,36,ตาก,ตาก,0
36,36,ชัยภูมิ,ชัยภูมิ,0
34,34,%all%,%all%,0
34,34,สงขลา,สงขลา,0
32,32,%all%,%all%,0
32,32,ตาก,ตาก,0
29,29,%all%,%all%,0
29,29,ปัตตานี,ปัตตานี,0
27,27,%all%,%all%,0
27,27,ไม่ระบุ,ไม่ระบุ,0
26,26,%all%,%all%,0
26,26,ชลบุรี,ชลบุรี,0
23,23,%all%,%all%,0
23,23,ปัตตานี,ปัตตานี,0
23,23,นครราชสีมา,นครราชสีมา,0
19,19,%all%,%all%,0
19,19,ยะลา,ยะลา,0
18,18,%all%,%all%,0
18,18,นนทบุรี,นนทบุรี,0
13,13,%all%,%all%,0
13,13,ปัตตานี,ปัตตานี,0
%all%,%all%,%all%,%all%,0
%all%,%all%,ไม่ระบุ,ไม่ระบุ,0
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,ยะลา,ยะลา,0
%all%,%all%,ปัตตานี,ปัตตานี,0
%all%,%all%,นนทบุรี,นนทบุรี,0
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,ชัยภูมิ,ชัยภูมิ,0
%all%,%all%,ชลบุรี,ชลบุรี,0
