สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
48,48,%all%,%all%,1
48,48,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
39,39,%all%,%all%,0
39,39,ชัยภูมิ,ชัยภูมิ,0
36,36,%all%,%all%,0
36,36,นครปฐม,นครปฐม,0
31,31,%all%,%all%,0
31,31,นครราชสีมา,นครราชสีมา,0
3,3,%all%,%all%,0
3,3,นครราชสีมา,นครราชสีมา,0
1,1,%all%,%all%,0
1,1,สระบุรี,สระบุรี,0
%all%,%all%,%all%,%all%,1
%all%,%all%,สระบุรี,สระบุรี,0
%all%,%all%,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,นครปฐม,นครปฐม,0
%all%,%all%,ชัยภูมิ,ชัยภูมิ,0
