สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,3
52,52,เชียงราย,เชียงราย,0
52,52,อุบลราชธานี,อุบลราชธานี,1
52,52,สุราษฎร์ธานี,สุราษฎร์ธานี,1
52,52,สมุทรปราการ,สมุทรปราการ,0
52,52,ร้อยเอ็ด,ร้อยเอ็ด,0
52,52,ระนอง,ระนอง,0
52,52,บุรีรัมย์,บุรีรัมย์,0
52,52,นครสวรรค์,นครสวรรค์,1
52,52,นครศรีธรรมราช,นครศรีธรรมราช,0
52,52,ตรัง,ตรัง,0
52,52,ฉะเชิงเทรา,ฉะเชิงเทรา,0
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,%all%,%all%,4
51,51,แพร่,แพร่,0
51,51,เพชรบูรณ์,เพชรบูรณ์,1
51,51,เชียงใหม่,เชียงใหม่,1
51,51,เชียงราย,เชียงราย,0
51,51,สุโขทัย,สุโขทัย,0
51,51,สมุทรปราการ,สมุทรปราการ,0
51,51,ลำปาง,ลำปาง,0
51,51,ลพบุรี,ลพบุรี,0
51,51,ภูเก็ต,ภูเก็ต,0
51,51,พะเยา,พะเยา,0
51,51,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
51,51,ปทุมธานี,ปทุมธานี,0
51,51,น่าน,น่าน,1
51,51,นนทบุรี,นนทบุรี,0
51,51,ตรัง,ตรัง,1
51,51,ชัยภูมิ,ชัยภูมิ,0
51,51,ชลบุรี,ชลบุรี,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
50,50,%all%,%all%,4
50,50,เพชรบูรณ์,เพชรบูรณ์,1
50,50,เชียงใหม่,เชียงใหม่,0
50,50,เชียงราย,เชียงราย,1
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,อุดรธานี,อุดรธานี,0
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,สระแก้ว,สระแก้ว,0
50,50,สมุทรปราการ,สมุทรปราการ,1
50,50,สงขลา,สงขลา,0
50,50,ร้อยเอ็ด,ร้อยเอ็ด,0
50,50,ระยอง,ระยอง,0
50,50,ภูเก็ต,ภูเก็ต,0
50,50,พะเยา,พะเยา,0
50,50,ปทุมธานี,ปทุมธานี,0
50,50,บุรีรัมย์,บุรีรัมย์,0
50,50,นนทบุรี,นนทบุรี,0
50,50,นครสวรรค์,นครสวรรค์,0
50,50,ตราด,ตราด,0
50,50,ชลบุรี,ชลบุรี,0
50,50,ฉะเชิงเทรา,ฉะเชิงเทรา,1
50,50,จันทบุรี,จันทบุรี,0
50,50,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,%all%,%all%,4
49,49,แพร่,แพร่,0
49,49,เลย,เลย,0
49,49,เชียงใหม่,เชียงใหม่,0
49,49,อุดรธานี,อุดรธานี,0
49,49,สระแก้ว,สระแก้ว,0
49,49,สมุทรปราการ,สมุทรปราการ,0
49,49,สงขลา,สงขลา,0
49,49,ศรีสะเกษ,ศรีสะเกษ,0
49,49,ร้อยเอ็ด,ร้อยเอ็ด,1
49,49,พิษณุโลก,พิษณุโลก,0
49,49,ปทุมธานี,ปทุมธานี,0
49,49,น่าน,น่าน,0
49,49,นครพนม,นครพนม,1
49,49,ชุมพร,ชุมพร,0
49,49,ชลบุรี,ชลบุรี,0
49,49,จันทบุรี,จันทบุรี,1
49,49,กาญจนบุรี,กาญจนบุรี,1
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,%all%,%all%,3
48,48,เชียงใหม่,เชียงใหม่,1
48,48,อุบลราชธานี,อุบลราชธานี,0
48,48,อุดรธานี,อุดรธานี,0
48,48,หนองคาย,หนองคาย,1
48,48,สุรินทร์,สุรินทร์,0
48,48,สระแก้ว,สระแก้ว,0
48,48,สมุทรปราการ,สมุทรปราการ,0
48,48,สตูล,สตูล,0
48,48,สงขลา,สงขลา,1
48,48,ยโสธร,ยโสธร,0
48,48,มหาสารคาม,มหาสารคาม,0
48,48,ภูเก็ต,ภูเก็ต,0
48,48,พังงา,พังงา,0
48,48,พะเยา,พะเยา,0
48,48,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
48,48,บุรีรัมย์,บุรีรัมย์,0
48,48,นนทบุรี,นนทบุรี,0
48,48,นครปฐม,นครปฐม,0
48,48,ตรัง,ตรัง,0
48,48,กาฬสินธุ์,กาฬสินธุ์,0
48,48,กาญจนบุรี,กาญจนบุรี,0
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,กระบี่,กระบี่,0
47,47,%all%,%all%,4
47,47,แม่ฮ่องสอน,แม่ฮ่องสอน,0
47,47,แพร่,แพร่,0
47,47,เลย,เลย,0
47,47,เพชรบูรณ์,เพชรบูรณ์,2
47,47,อุบลราชธานี,อุบลราชธานี,0
47,47,อุดรธานี,อุดรธานี,0
47,47,หนองคาย,หนองคาย,0
47,47,สุโขทัย,สุโขทัย,0
47,47,สงขลา,สงขลา,0
