สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
50,50,%all%,%all%,0
50,50,อุบลราชธานี,อุบลราชธานี,0
48,48,%all%,%all%,0
48,48,เชียงราย,เชียงราย,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,0
46,46,%all%,%all%,0
46,46,น่าน,น่าน,0
45,45,%all%,%all%,1
45,45,อุบลราชธานี,อุบลราชธานี,0
45,45,สระแก้ว,สระแก้ว,1
44,44,%all%,%all%,0
44,44,อุบลราชธานี,อุบลราชธานี,0
44,44,นครศรีธรรมราช,นครศรีธรรมราช,0
43,43,%all%,%all%,0
43,43,อุบลราชธานี,อุบลราชธานี,0
42,42,%all%,%all%,0
42,42,กรุงเทพมหานคร,กรุงเทพมหานคร,0
41,41,%all%,%all%,1
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,ปทุมธานี,ปทุมธานี,1
40,40,%all%,%all%,0
40,40,อุบลราชธานี,อุบลราชธานี,0
40,40,สุราษฎร์ธานี,สุราษฎร์ธานี,0
37,37,%all%,%all%,0
37,37,อุบลราชธานี,อุบลราชธานี,0
36,36,%all%,%all%,0
36,36,อุบลราชธานี,อุบลราชธานี,0
36,36,ปราจีนบุรี,ปราจีนบุรี,0
35,35,%all%,%all%,0
35,35,อุบลราชธานี,อุบลราชธานี,0
35,35,สุราษฎร์ธานี,สุราษฎร์ธานี,0
35,35,บุรีรัมย์,บุรีรัมย์,0
34,34,%all%,%all%,0
34,34,อุบลราชธานี,อุบลราชธานี,0
34,34,สุราษฎร์ธานี,สุราษฎร์ธานี,0
34,34,ยะลา,ยะลา,0
33,33,%all%,%all%,0
33,33,อุบลราชธานี,อุบลราชธานี,0
32,32,%all%,%all%,0
32,32,อุบลราชธานี,อุบลราชธานี,0
32,32,ยะลา,ยะลา,0
31,31,%all%,%all%,1
31,31,อุบลราชธานี,อุบลราชธานี,0
31,31,สุราษฎร์ธานี,สุราษฎร์ธานี,0
31,31,กรุงเทพมหานคร,กรุงเทพมหานคร,1
30,30,%all%,%all%,0
30,30,สุราษฎร์ธานี,สุราษฎร์ธานี,0
30,30,สมุทรสาคร,สมุทรสาคร,0
28,28,%all%,%all%,0
28,28,อุบลราชธานี,อุบลราชธานี,0
28,28,สุราษฎร์ธานี,สุราษฎร์ธานี,0
28,28,ชลบุรี,ชลบุรี,0
27,27,%all%,%all%,0
27,27,ศรีสะเกษ,ศรีสะเกษ,0
25,25,%all%,%all%,0
25,25,สมุทรปราการ,สมุทรปราการ,0
25,25,นนทบุรี,นนทบุรี,0
24,24,%all%,%all%,0
24,24,อุบลราชธานี,อุบลราชธานี,0
23,23,%all%,%all%,0
23,23,อุบลราชธานี,อุบลราชธานี,0
23,23,นครสวรรค์,นครสวรรค์,0
22,22,%all%,%all%,0
22,22,เพชรบูรณ์,เพชรบูรณ์,0
22,22,สุราษฎร์ธานี,สุราษฎร์ธานี,0
21,21,%all%,%all%,0
21,21,สุราษฎร์ธานี,สุราษฎร์ธานี,0
21,21,ปราจีนบุรี,ปราจีนบุรี,0
20,20,%all%,%all%,1
20,20,อุบลราชธานี,อุบลราชธานี,1
20,20,ปทุมธานี,ปทุมธานี,0
16,16,%all%,%all%,0
16,16,กรุงเทพมหานคร,กรุงเทพมหานคร,0
15,15,%all%,%all%,1
