สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
51,51,%all%,%all%,2
51,51,เชียงราย,เชียงราย,1
51,51,อุบลราชธานี,อุบลราชธานี,1
49,49,%all%,%all%,0
49,49,ขอนแก่น,ขอนแก่น,0
48,48,%all%,%all%,0
48,48,ลำปาง,ลำปาง,0
48,48,นครสวรรค์,นครสวรรค์,0
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
47,47,%all%,%all%,1
47,47,กรุงเทพมหานคร,กรุงเทพมหานคร,1
46,46,%all%,%all%,1
46,46,มหาสารคาม,มหาสารคาม,1
46,46,กรุงเทพมหานคร,กรุงเทพมหานคร,0
45,45,%all%,%all%,2
45,45,เพชรบุรี,เพชรบุรี,1
45,45,ลำปาง,ลำปาง,0
45,45,ปทุมธานี,ปทุมธานี,0
45,45,กำแพงเพชร,กำแพงเพชร,1
44,44,%all%,%all%,1
44,44,อุบลราชธานี,อุบลราชธานี,0
44,44,ศรีสะเกษ,ศรีสะเกษ,0
44,44,ลำปาง,ลำปาง,0
44,44,มหาสารคาม,มหาสารคาม,0
44,44,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
44,44,ชลบุรี,ชลบุรี,1
43,43,%all%,%all%,1
43,43,ปทุมธานี,ปทุมธานี,1
42,42,%all%,%all%,3
42,42,เชียงใหม่,เชียงใหม่,1
42,42,อุบลราชธานี,อุบลราชธานี,1
42,42,ยะลา,ยะลา,0
42,42,ปทุมธานี,ปทุมธานี,0
42,42,ชลบุรี,ชลบุรี,1
42,42,กรุงเทพมหานคร,กรุงเทพมหานคร,0
41,41,%all%,%all%,2
41,41,อุบลราชธานี,อุบลราชธานี,1
41,41,ปทุมธานี,ปทุมธานี,1
41,41,น่าน,น่าน,0
40,40,%all%,%all%,1
40,40,สมุทรสาคร,สมุทรสาคร,1
40,40,สกลนคร,สกลนคร,0
40,40,ปทุมธานี,ปทุมธานี,0
40,40,กรุงเทพมหานคร,กรุงเทพมหานคร,0
39,39,%all%,%all%,2
39,39,แม่ฮ่องสอน,แม่ฮ่องสอน,0
39,39,เชียงใหม่,เชียงใหม่,0
39,39,อุบลราชธานี,อุบลราชธานี,1
39,39,ลำปาง,ลำปาง,0
39,39,นนทบุรี,นนทบุรี,1
39,39,นครศรีธรรมราช,นครศรีธรรมราช,0
39,39,จันทบุรี,จันทบุรี,0
38,38,%all%,%all%,1
38,38,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
38,38,นครสวรรค์,นครสวรรค์,0
38,38,นครศรีธรรมราช,นครศรีธรรมราช,0
38,38,กรุงเทพมหานคร,กรุงเทพมหานคร,1
37,37,%all%,%all%,0
37,37,กรุงเทพมหานคร,กรุงเทพมหานคร,0
36,36,%all%,%all%,2
36,36,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
36,36,น่าน,น่าน,1
36,36,กรุงเทพมหานคร,กรุงเทพมหานคร,1
35,35,%all%,%all%,0
35,35,เพชรบูรณ์,เพชรบูรณ์,0
35,35,อุบลราชธานี,อุบลราชธานี,0
35,35,สุราษฎร์ธานี,สุราษฎร์ธานี,0
35,35,ปทุมธานี,ปทุมธานี,0
35,35,ชลบุรี,ชลบุรี,0
34,34,%all%,%all%,2
34,34,สกลนคร,สกลนคร,1
34,34,ตรัง,ตรัง,0
34,34,กรุงเทพมหานคร,กรุงเทพมหานคร,1
33,33,%all%,%all%,1
33,33,แม่ฮ่องสอน,แม่ฮ่องสอน,0
33,33,นนทบุรี,นนทบุรี,0
33,33,นครปฐม,นครปฐม,0
33,33,กรุงเทพมหานคร,กรุงเทพมหานคร,1
32,32,%all%,%all%,1
32,32,ยโสธร,ยโสธร,1
32,32,น่าน,น่าน,0
32,32,ชลบุรี,ชลบุรี,0
32,32,ขอนแก่น,ขอนแก่น,0
32,32,กรุงเทพมหานคร,กรุงเทพมหานคร,0
31,31,%all%,%all%,1
31,31,ศรีสะเกษ,ศรีสะเกษ,1
30,30,%all%,%all%,0
30,30,อุดรธานี,อุดรธานี,0
29,29,%all%,%all%,3
