สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,อุบลราชธานี,อุบลราชธานี,0
52,52,ร้อยเอ็ด,ร้อยเอ็ด,0
52,52,ปัตตานี,ปัตตานี,0
51,51,%all%,%all%,1
51,51,อุบลราชธานี,อุบลราชธานี,0
51,51,สุรินทร์,สุรินทร์,1
50,50,%all%,%all%,1
50,50,เลย,เลย,0
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,หนองคาย,หนองคาย,1
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,ชุมพร,ชุมพร,0
49,49,%all%,%all%,0
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,อุดรธานี,อุดรธานี,0
49,49,สุรินทร์,สุรินทร์,0
49,49,ร้อยเอ็ด,ร้อยเอ็ด,0
48,48,%all%,%all%,1
48,48,เชียงราย,เชียงราย,0
48,48,อุบลราชธานี,อุบลราชธานี,0
48,48,สุรินทร์,สุรินทร์,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,1
48,48,สงขลา,สงขลา,0
48,48,ร้อยเอ็ด,ร้อยเอ็ด,0
48,48,ยโสธร,ยโสธร,0
48,48,มุกดาหาร,มุกดาหาร,0
48,48,นครศรีธรรมราช,นครศรีธรรมราช,0
48,48,ตรัง,ตรัง,0
48,48,ชลบุรี,ชลบุรี,0
47,47,%all%,%all%,3
47,47,แม่ฮ่องสอน,แม่ฮ่องสอน,0
47,47,เชียงใหม่,เชียงใหม่,0
47,47,อุบลราชธานี,อุบลราชธานี,0
47,47,อุดรธานี,อุดรธานี,1
47,47,หนองคาย,หนองคาย,0
47,47,สุรินทร์,สุรินทร์,0
47,47,สุราษฎร์ธานี,สุราษฎร์ธานี,1
47,47,สงขลา,สงขลา,0
47,47,สกลนคร,สกลนคร,0
47,47,ร้อยเอ็ด,ร้อยเอ็ด,0
47,47,ภูเก็ต,ภูเก็ต,0
47,47,ปราจีนบุรี,ปราจีนบุรี,0
47,47,บุรีรัมย์,บุรีรัมย์,0
47,47,ตาก,ตาก,0
47,47,ชุมพร,ชุมพร,1
46,46,%all%,%all%,3
46,46,อุบลราชธานี,อุบลราชธานี,1
46,46,อำนาจเจริญ,อำนาจเจริญ,0
46,46,สุรินทร์,สุรินทร์,0
46,46,สกลนคร,สกลนคร,1
46,46,ศรีสะเกษ,ศรีสะเกษ,0
46,46,ลำพูน,ลำพูน,0
46,46,ร้อยเอ็ด,ร้อยเอ็ด,0
46,46,ยโสธร,ยโสธร,1
46,46,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
46,46,น่าน,น่าน,0
46,46,นครราชสีมา,นครราชสีมา,0
46,46,ชัยภูมิ,ชัยภูมิ,0
46,46,ขอนแก่น,ขอนแก่น,0
45,45,%all%,%all%,12
45,45,เลย,เลย,0
45,45,เชียงราย,เชียงราย,0
45,45,อุบลราชธานี,อุบลราชธานี,10
45,45,อำนาจเจริญ,อำนาจเจริญ,0
45,45,สุราษฎร์ธานี,สุราษฎร์ธานี,0
45,45,สงขลา,สงขลา,1
45,45,สกลนคร,สกลนคร,0
45,45,ศรีสะเกษ,ศรีสะเกษ,0
45,45,ยโสธร,ยโสธร,1
45,45,น่าน,น่าน,0
44,44,%all%,%all%,5
44,44,เลย,เลย,0
44,44,เชียงใหม่,เชียงใหม่,2
44,44,อุบลราชธานี,อุบลราชธานี,0
44,44,อำนาจเจริญ,อำนาจเจริญ,1
44,44,สุราษฎร์ธานี,สุราษฎร์ธานี,0
44,44,สระแก้ว,สระแก้ว,1
44,44,ศรีสะเกษ,ศรีสะเกษ,0
44,44,ร้อยเอ็ด,ร้อยเอ็ด,1
44,44,ยโสธร,ยโสธร,0
44,44,นครศรีธรรมราช,นครศรีธรรมราช,0
44,44,ตรัง,ตรัง,0
44,44,ชุมพร,ชุมพร,0
44,44,ชัยภูมิ,ชัยภูมิ,0
43,43,%all%,%all%,7
43,43,แพร่,แพร่,0
43,43,เลย,เลย,0
43,43,เพชรบูรณ์,เพชรบูรณ์,0
43,43,เชียงราย,เชียงราย,0
43,43,อุบลราชธานี,อุบลราชธานี,5
43,43,อำนาจเจริญ,อำนาจเจริญ,0
43,43,หนองคาย,หนองคาย,0
43,43,สุราษฎร์ธานี,สุราษฎร์ธานี,0
43,43,ร้อยเอ็ด,ร้อยเอ็ด,0
43,43,ยโสธร,ยโสธร,0
43,43,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
43,43,ชัยภูมิ,ชัยภูมิ,1
43,43,กาญจนบุรี,กาญจนบุรี,1
42,42,%all%,%all%,4
42,42,เชียงราย,เชียงราย,1
42,42,อุบลราชธานี,อุบลราชธานี,0
42,42,สุรินทร์,สุรินทร์,0
42,42,สุราษฎร์ธานี,สุราษฎร์ธานี,0
42,42,ศรีสะเกษ,ศรีสะเกษ,0
42,42,ร้อยเอ็ด,ร้อยเอ็ด,0
42,42,ราชบุรี,ราชบุรี,0
42,42,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
42,42,บึงกาฬ,บึงกาฬ,0
42,42,น่าน,น่าน,0
42,42,นครสวรรค์,นครสวรรค์,0
42,42,ตรัง,ตรัง,1
42,42,ชัยภูมิ,ชัยภูมิ,0
42,42,ชัยนาท,ชัยนาท,0
42,42,ชลบุรี,ชลบุรี,0
42,42,จันทบุรี,จันทบุรี,1
41,41,%all%,%all%,3
41,41,เลย,เลย,0
41,41,เชียงใหม่,เชียงใหม่,0
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,อำนาจเจริญ,อำนาจเจริญ,0
41,41,สุรินทร์,สุรินทร์,0
