สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
53,53,%all%,%all%,53
53,53,เลย,เลย,2
53,53,หนองคาย,หนองคาย,1
53,53,สุราษฎร์ธานี,สุราษฎร์ธานี,1
53,53,สุพรรณบุรี,สุพรรณบุรี,1
53,53,สมุทรปราการ,สมุทรปราการ,1
53,53,ศรีสะเกษ,ศรีสะเกษ,6
53,53,ระยอง,ระยอง,2
53,53,ยโสธร,ยโสธร,1
53,53,ยะลา,ยะลา,1
53,53,มุกดาหาร,มุกดาหาร,2
53,53,มหาสารคาม,มหาสารคาม,1
53,53,พิษณุโลก,พิษณุโลก,1
53,53,พิจิตร,พิจิตร,1
53,53,บุรีรัมย์,บุรีรัมย์,5
53,53,บึงกาฬ,บึงกาฬ,2
53,53,นนทบุรี,นนทบุรี,2
53,53,ฉะเชิงเทรา,ฉะเชิงเทรา,2
53,53,จันทบุรี,จันทบุรี,2
53,53,ขอนแก่น,ขอนแก่น,5
53,53,กรุงเทพมหานคร,กรุงเทพมหานคร,14
52,52,%all%,%all%,440
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,0
52,52,แพร่,แพร่,5
52,52,เลย,เลย,0
52,52,เพชรบูรณ์,เพชรบูรณ์,2
52,52,เพชรบุรี,เพชรบุรี,0
52,52,เชียงใหม่,เชียงใหม่,21
52,52,เชียงราย,เชียงราย,23
52,52,อ่างทอง,อ่างทอง,0
52,52,อุบลราชธานี,อุบลราชธานี,0
52,52,อุทัยธานี,อุทัยธานี,3
52,52,อุตรดิตถ์,อุตรดิตถ์,2
52,52,อุดรธานี,อุดรธานี,6
52,52,อำนาจเจริญ,อำนาจเจริญ,2
52,52,หนองบัวลำภู,หนองบัวลำภู,0
52,52,หนองคาย,หนองคาย,6
52,52,สุโขทัย,สุโขทัย,4
52,52,สุรินทร์,สุรินทร์,4
52,52,สุราษฎร์ธานี,สุราษฎร์ธานี,1
52,52,สุพรรณบุรี,สุพรรณบุรี,4
52,52,สิงห์บุรี,สิงห์บุรี,0
52,52,สระแก้ว,สระแก้ว,0
52,52,สระบุรี,สระบุรี,2
52,52,สมุทรสาคร,สมุทรสาคร,0
52,52,สมุทรสงคราม,สมุทรสงคราม,0
52,52,สมุทรปราการ,สมุทรปราการ,3
52,52,สตูล,สตูล,0
52,52,สงขลา,สงขลา,0
52,52,สกลนคร,สกลนคร,1
52,52,ศรีสะเกษ,ศรีสะเกษ,24
52,52,ลำพูน,ลำพูน,0
