สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
53,53,%all%,%all%,105
53,53,แพร่,แพร่,1
53,53,เลย,เลย,2
53,53,เพชรบูรณ์,เพชรบูรณ์,1
53,53,เชียงใหม่,เชียงใหม่,1
53,53,อุทัยธานี,อุทัยธานี,2
53,53,อำนาจเจริญ,อำนาจเจริญ,1
53,53,หนองคาย,หนองคาย,1
53,53,สุโขทัย,สุโขทัย,1
53,53,สุราษฎร์ธานี,สุราษฎร์ธานี,1
53,53,สุพรรณบุรี,สุพรรณบุรี,3
53,53,สกลนคร,สกลนคร,2
53,53,ศรีสะเกษ,ศรีสะเกษ,14
53,53,ระยอง,ระยอง,4
53,53,ยะลา,ยะลา,2
53,53,มุกดาหาร,มุกดาหาร,2
53,53,มหาสารคาม,มหาสารคาม,3
53,53,พิจิตร,พิจิตร,1
53,53,ปราจีนบุรี,ปราจีนบุรี,3
53,53,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
53,53,บุรีรัมย์,บุรีรัมย์,9
53,53,บึงกาฬ,บึงกาฬ,2
53,53,น่าน,น่าน,2
53,53,นราธิวาส,นราธิวาส,1
53,53,นนทบุรี,นนทบุรี,1
53,53,นครราชสีมา,นครราชสีมา,5
53,53,ตาก,ตาก,2
53,53,ชัยภูมิ,ชัยภูมิ,3
53,53,ฉะเชิงเทรา,ฉะเชิงเทรา,3
53,53,จันทบุรี,จันทบุรี,9
53,53,ขอนแก่น,ขอนแก่น,4
53,53,กำแพงเพชร,กำแพงเพชร,2
53,53,กรุงเทพมหานคร,กรุงเทพมหานคร,16
52,52,%all%,%all%,779
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,1
52,52,แพร่,แพร่,13
52,52,เลย,เลย,7
52,52,เพชรบูรณ์,เพชรบูรณ์,5
52,52,เพชรบุรี,เพชรบุรี,6
52,52,เชียงใหม่,เชียงใหม่,53
52,52,เชียงราย,เชียงราย,37
52,52,อ่างทอง,อ่างทอง,0
52,52,อุบลราชธานี,อุบลราชธานี,0
52,52,อุทัยธานี,อุทัยธานี,3
52,52,อุตรดิตถ์,อุตรดิตถ์,1
52,52,อุดรธานี,อุดรธานี,17
52,52,อำนาจเจริญ,อำนาจเจริญ,7
52,52,หนองบัวลำภู,หนองบัวลำภู,4
52,52,หนองคาย,หนองคาย,7
52,52,สุโขทัย,สุโขทัย,8
52,52,สุรินทร์,สุรินทร์,3
52,52,สุราษฎร์ธานี,สุราษฎร์ธานี,8
52,52,สุพรรณบุรี,สุพรรณบุรี,13
52,52,สิงห์บุรี,สิงห์บุรี,0
52,52,สระแก้ว,สระแก้ว,0
52,52,สระบุรี,สระบุรี,4
52,52,สมุทรสาคร,สมุทรสาคร,0
52,52,สมุทรสงคราม,สมุทรสงคราม,0
52,52,สมุทรปราการ,สมุทรปราการ,8
52,52,สตูล,สตูล,0
52,52,สงขลา,สงขลา,0
52,52,สกลนคร,สกลนคร,4
52,52,ศรีสะเกษ,ศรีสะเกษ,58
52,52,ลำพูน,ลำพูน,0
52,52,ลำปาง,ลำปาง,0
52,52,ลพบุรี,ลพบุรี,4
52,52,ร้อยเอ็ด,ร้อยเอ็ด,2
52,52,ราชบุรี,ราชบุรี,13
52,52,ระยอง,ระยอง,11
52,52,ระนอง,ระนอง,5
52,52,ยโสธร,ยโสธร,10
52,52,ยะลา,ยะลา,10
52,52,มุกดาหาร,มุกดาหาร,21
52,52,มหาสารคาม,มหาสารคาม,10
52,52,ภูเก็ต,ภูเก็ต,1
52,52,พิษณุโลก,พิษณุโลก,7
52,52,พิจิตร,พิจิตร,9
52,52,พัทลุง,พัทลุง,10
52,52,พังงา,พังงา,2
52,52,พะเยา,พะเยา,0
52,52,พระนครศรีอยุธยา,พระนครศรีอยุธยา,5
52,52,ปัตตานี,ปัตตานี,0
52,52,ปราจีนบุรี,ปราจีนบุรี,6
52,52,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,4
52,52,ปทุมธานี,ปทุมธานี,3
52,52,บุรีรัมย์,บุรีรัมย์,35
52,52,บึงกาฬ,บึงกาฬ,2
52,52,น่าน,น่าน,6
52,52,นราธิวาส,นราธิวาส,2
52,52,นนทบุรี,นนทบุรี,2
52,52,นครสวรรค์,นครสวรรค์,0
52,52,นครศรีธรรมราช,นครศรีธรรมราช,11
52,52,นครราชสีมา,นครราชสีมา,26
52,52,นครพนม,นครพนม,0
52,52,นครปฐม,นครปฐม,2
52,52,นครนายก,นครนายก,8
52,52,ตาก,ตาก,2
52,52,ตราด,ตราด,0
52,52,ตรัง,ตรัง,16
52,52,ชุมพร,ชุมพร,5
52,52,ชัยภูมิ,ชัยภูมิ,24
52,52,ชัยนาท,ชัยนาท,0
52,52,ชลบุรี,ชลบุรี,2
52,52,ฉะเชิงเทรา,ฉะเชิงเทรา,9
52,52,จันทบุรี,จันทบุรี,31
52,52,ขอนแก่น,ขอนแก่น,23
52,52,กำแพงเพชร,กำแพงเพชร,8
52,52,กาฬสินธุ์,กาฬสินธุ์,3
52,52,กาญจนบุรี,กาญจนบุรี,2
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,159
52,52,กระบี่,กระบี่,1
51,51,%all%,%all%,978
51,51,แม่ฮ่องสอน,แม่ฮ่องสอน,1
51,51,แพร่,แพร่,9
51,51,เลย,เลย,6
51,51,เพชรบูรณ์,เพชรบูรณ์,16
51,51,เพชรบุรี,เพชรบุรี,4
51,51,เชียงใหม่,เชียงใหม่,62
51,51,เชียงราย,เชียงราย,61
51,51,อ่างทอง,อ่างทอง,0
51,51,อุบลราชธานี,อุบลราชธานี,0
51,51,อุทัยธานี,อุทัยธานี,5
51,51,อุตรดิตถ์,อุตรดิตถ์,8
51,51,อุดรธานี,อุดรธานี,16
51,51,อำนาจเจริญ,อำนาจเจริญ,7
51,51,หนองบัวลำภู,หนองบัวลำภู,1
51,51,หนองคาย,หนองคาย,14
51,51,สุโขทัย,สุโขทัย,20
51,51,สุรินทร์,สุรินทร์,7
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,4
51,51,สุพรรณบุรี,สุพรรณบุรี,19
51,51,สิงห์บุรี,สิงห์บุรี,1
51,51,สระแก้ว,สระแก้ว,2
51,51,สระบุรี,สระบุรี,21
51,51,สมุทรสาคร,สมุทรสาคร,0
51,51,สมุทรสงคราม,สมุทรสงคราม,0
51,51,สมุทรปราการ,สมุทรปราการ,13
51,51,สตูล,สตูล,0
51,51,สงขลา,สงขลา,0
51,51,สกลนคร,สกลนคร,7
51,51,ศรีสะเกษ,ศรีสะเกษ,58
51,51,ลำพูน,ลำพูน,0
51,51,ลำปาง,ลำปาง,0
51,51,ลพบุรี,ลพบุรี,10
51,51,ร้อยเอ็ด,ร้อยเอ็ด,4
51,51,ราชบุรี,ราชบุรี,20
51,51,ระยอง,ระยอง,10
51,51,ระนอง,ระนอง,8
51,51,ยโสธร,ยโสธร,15
51,51,ยะลา,ยะลา,18
51,51,มุกดาหาร,มุกดาหาร,11
51,51,มหาสารคาม,มหาสารคาม,14
51,51,ภูเก็ต,ภูเก็ต,6
51,51,พิษณุโลก,พิษณุโลก,6
51,51,พิจิตร,พิจิตร,14
51,51,พัทลุง,พัทลุง,12
51,51,พังงา,พังงา,0
51,51,พะเยา,พะเยา,0
51,51,พระนครศรีอยุธยา,พระนครศรีอยุธยา,7
51,51,ปัตตานี,ปัตตานี,0
51,51,ปราจีนบุรี,ปราจีนบุรี,12
51,51,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,6
51,51,ปทุมธานี,ปทุมธานี,9
51,51,บุรีรัมย์,บุรีรัมย์,29
51,51,บึงกาฬ,บึงกาฬ,1
51,51,น่าน,น่าน,9
51,51,นราธิวาส,นราธิวาส,5
51,51,นนทบุรี,นนทบุรี,10
51,51,นครสวรรค์,นครสวรรค์,0
51,51,นครศรีธรรมราช,นครศรีธรรมราช,29
51,51,นครราชสีมา,นครราชสีมา,24
51,51,นครพนม,นครพนม,1
51,51,นครปฐม,นครปฐม,7
51,51,นครนายก,นครนายก,6
51,51,ตาก,ตาก,7
51,51,ตราด,ตราด,0
51,51,ตรัง,ตรัง,8
51,51,ชุมพร,ชุมพร,6
51,51,ชัยภูมิ,ชัยภูมิ,40
51,51,ชัยนาท,ชัยนาท,4
51,51,ชลบุรี,ชลบุรี,5
51,51,ฉะเชิงเทรา,ฉะเชิงเทรา,23
51,51,จันทบุรี,จันทบุรี,34
51,51,ขอนแก่น,ขอนแก่น,27
51,51,กำแพงเพชร,กำแพงเพชร,11
51,51,กาฬสินธุ์,กาฬสินธุ์,5
51,51,กาญจนบุรี,กาญจนบุรี,5
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,137
51,51,กระบี่,กระบี่,1
50,50,%all%,%all%,1184
50,50,แม่ฮ่องสอน,แม่ฮ่องสอน,0
50,50,แพร่,แพร่,18
50,50,เลย,เลย,14
50,50,เพชรบูรณ์,เพชรบูรณ์,7
50,50,เพชรบุรี,เพชรบุรี,4
50,50,เชียงใหม่,เชียงใหม่,67
50,50,เชียงราย,เชียงราย,89
50,50,อ่างทอง,อ่างทอง,0
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,อุทัยธานี,อุทัยธานี,5
50,50,อุตรดิตถ์,อุตรดิตถ์,5
50,50,อุดรธานี,อุดรธานี,19
50,50,อำนาจเจริญ,อำนาจเจริญ,14
50,50,หนองบัวลำภู,หนองบัวลำภู,0
50,50,หนองคาย,หนองคาย,10
50,50,สุโขทัย,สุโขทัย,16
50,50,สุรินทร์,สุรินทร์,14
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,สุพรรณบุรี,สุพรรณบุรี,25
50,50,สิงห์บุรี,สิงห์บุรี,0
50,50,สระแก้ว,สระแก้ว,3
50,50,สระบุรี,สระบุรี,20
50,50,สมุทรสาคร,สมุทรสาคร,0
