สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
50,50,%all%,%all%,0
50,50,ขอนแก่น,ขอนแก่น,0
49,49,%all%,%all%,0
49,49,ระยอง,ระยอง,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,%all%,%all%,0
48,48,พิษณุโลก,พิษณุโลก,0
47,47,%all%,%all%,0
47,47,ตราด,ตราด,0
45,45,%all%,%all%,0
45,45,เชียงราย,เชียงราย,0
45,45,ขอนแก่น,ขอนแก่น,0
44,44,%all%,%all%,0
44,44,เชียงใหม่,เชียงใหม่,0
44,44,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
43,43,%all%,%all%,0
43,43,กรุงเทพมหานคร,กรุงเทพมหานคร,0
42,42,%all%,%all%,0
42,42,สุพรรณบุรี,สุพรรณบุรี,0
42,42,สมุทรปราการ,สมุทรปราการ,0
42,42,สงขลา,สงขลา,0
42,42,ระยอง,ระยอง,0
41,41,%all%,%all%,0
41,41,เชียงใหม่,เชียงใหม่,0
39,39,%all%,%all%,1
39,39,สมุทรปราการ,สมุทรปราการ,1
39,39,ลพบุรี,ลพบุรี,0
38,38,%all%,%all%,0
38,38,สมุทรปราการ,สมุทรปราการ,0
38,38,สงขลา,สงขลา,0
38,38,บุรีรัมย์,บุรีรัมย์,0
37,37,%all%,%all%,0
37,37,ปราจีนบุรี,ปราจีนบุรี,0
37,37,ฉะเชิงเทรา,ฉะเชิงเทรา,0
36,36,%all%,%all%,0
36,36,ลำพูน,ลำพูน,0
36,36,ชลบุรี,ชลบุรี,0
35,35,%all%,%all%,0
35,35,ปทุมธานี,ปทุมธานี,0
35,35,นครปฐม,นครปฐม,0
35,35,ตาก,ตาก,0
34,34,%all%,%all%,0
34,34,ศรีสะเกษ,ศรีสะเกษ,0
34,34,ลพบุรี,ลพบุรี,0
34,34,ชลบุรี,ชลบุรี,0
33,33,%all%,%all%,0
33,33,เชียงใหม่,เชียงใหม่,0
33,33,กำแพงเพชร,กำแพงเพชร,0
32,32,%all%,%all%,0
32,32,เชียงใหม่,เชียงใหม่,0
31,31,%all%,%all%,0
31,31,ราชบุรี,ราชบุรี,0
30,30,%all%,%all%,0
30,30,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
29,29,%all%,%all%,0
29,29,ร้อยเอ็ด,ร้อยเอ็ด,0
28,28,%all%,%all%,0
28,28,สระแก้ว,สระแก้ว,0
28,28,สระบุรี,สระบุรี,0
28,28,สงขลา,สงขลา,0
28,28,กำแพงเพชร,กำแพงเพชร,0
27,27,%all%,%all%,0
27,27,เชียงราย,เชียงราย,0
27,27,ชลบุรี,ชลบุรี,0
25,25,%all%,%all%,0
25,25,เชียงใหม่,เชียงใหม่,0
25,25,สมุทรปราการ,สมุทรปราการ,0
24,24,%all%,%all%,0
24,24,ลพบุรี,ลพบุรี,0
23,23,%all%,%all%,0
23,23,หนองคาย,หนองคาย,0
23,23,ขอนแก่น,ขอนแก่น,0
22,22,%all%,%all%,0
22,22,สุราษฎร์ธานี,สุราษฎร์ธานี,0
