สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,0
3,3,สงขลา,สงขลา,0
3,3,พัทลุง,พัทลุง,0
3,3,พังงา,พังงา,0
3,3,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
3,3,ปทุมธานี,ปทุมธานี,0
3,3,บุรีรัมย์,บุรีรัมย์,0
3,3,นนทบุรี,นนทบุรี,0
3,3,นครราชสีมา,นครราชสีมา,0
3,3,ชลบุรี,ชลบุรี,0
3,3,จันทบุรี,จันทบุรี,0
3,3,กาฬสินธุ์,กาฬสินธุ์,0
2,2,%all%,%all%,4
2,2,เชียงใหม่,เชียงใหม่,1
2,2,อุดรธานี,อุดรธานี,1
2,2,สงขลา,สงขลา,0
2,2,พิษณุโลก,พิษณุโลก,0
2,2,พิจิตร,พิจิตร,0
2,2,ปราจีนบุรี,ปราจีนบุรี,0
2,2,ปทุมธานี,ปทุมธานี,0
2,2,บุรีรัมย์,บุรีรัมย์,0
2,2,นครศรีธรรมราช,นครศรีธรรมราช,1
2,2,ชลบุรี,ชลบุรี,1
2,2,กรุงเทพมหานคร,กรุงเทพมหานคร,0
1,1,%all%,%all%,1
1,1,เพชรบูรณ์,เพชรบูรณ์,0
1,1,อุบลราชธานี,อุบลราชธานี,0
1,1,อุทัยธานี,อุทัยธานี,0
1,1,อุดรธานี,อุดรธานี,0
1,1,สุราษฎร์ธานี,สุราษฎร์ธานี,0
1,1,สระบุรี,สระบุรี,0
1,1,สงขลา,สงขลา,0
1,1,ภูเก็ต,ภูเก็ต,0
1,1,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
1,1,ตรัง,ตรัง,0
1,1,ชลบุรี,ชลบุรี,1
1,1,ฉะเชิงเทรา,ฉะเชิงเทรา,0
%all%,%all%,%all%,%all%,5
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,1
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,อุทัยธานี,อุทัยธานี,0
%all%,%all%,อุดรธานี,อุดรธานี,1
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,สระบุรี,สระบุรี,0
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,ภูเก็ต,ภูเก็ต,0
%all%,%all%,พิษณุโลก,พิษณุโลก,0
%all%,%all%,พิจิตร,พิจิตร,0
%all%,%all%,พัทลุง,พัทลุง,0
%all%,%all%,พังงา,พังงา,0
%all%,%all%,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,0
%all%,%all%,ปทุมธานี,ปทุมธานี,0
%all%,%all%,บุรีรัมย์,บุรีรัมย์,0
%all%,%all%,นนทบุรี,นนทบุรี,0
%all%,%all%,นครศรีธรรมราช,นครศรีธรรมราช,1
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,ตรัง,ตรัง,0
%all%,%all%,ชลบุรี,ชลบุรี,2
%all%,%all%,ฉะเชิงเทรา,ฉะเชิงเทรา,0
%all%,%all%,จันทบุรี,จันทบุรี,0
%all%,%all%,กาฬสินธุ์,กาฬสินธุ์,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
