สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,0
3,3,เชียงใหม่,เชียงใหม่,0
3,3,เชียงราย,เชียงราย,0
3,3,อุบลราชธานี,อุบลราชธานี,0
3,3,สงขลา,สงขลา,0
3,3,ยโสธร,ยโสธร,0
3,3,พิษณุโลก,พิษณุโลก,0
3,3,ปัตตานี,ปัตตานี,0
3,3,บุรีรัมย์,บุรีรัมย์,0
3,3,นราธิวาส,นราธิวาส,0
3,3,ตาก,ตาก,0
3,3,กรุงเทพมหานคร,กรุงเทพมหานคร,0
2,2,%all%,%all%,0
2,2,เชียงใหม่,เชียงใหม่,0
2,2,เชียงราย,เชียงราย,0
2,2,สุโขทัย,สุโขทัย,0
2,2,สุราษฎร์ธานี,สุราษฎร์ธานี,0
2,2,สมุทรสาคร,สมุทรสาคร,0
2,2,สมุทรปราการ,สมุทรปราการ,0
2,2,สงขลา,สงขลา,0
2,2,ยะลา,ยะลา,0
2,2,ปัตตานี,ปัตตานี,0
2,2,นราธิวาส,นราธิวาส,0
2,2,ตาก,ตาก,0
2,2,กาฬสินธุ์,กาฬสินธุ์,0
1,1,%all%,%all%,1
1,1,เพชรบูรณ์,เพชรบูรณ์,0
1,1,เชียงใหม่,เชียงใหม่,0
1,1,เชียงราย,เชียงราย,1
1,1,สมุทรปราการ,สมุทรปราการ,0
1,1,สงขลา,สงขลา,0
1,1,มหาสารคาม,มหาสารคาม,0
1,1,ปัตตานี,ปัตตานี,0
1,1,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
1,1,นราธิวาส,นราธิวาส,0
1,1,นครปฐม,นครปฐม,0
1,1,ตาก,ตาก,0
1,1,กรุงเทพมหานคร,กรุงเทพมหานคร,0
%all%,%all%,%all%,%all%,1
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,เชียงราย,เชียงราย,1
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,สุโขทัย,สุโขทัย,0
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,สมุทรสาคร,สมุทรสาคร,0
%all%,%all%,สมุทรปราการ,สมุทรปราการ,0
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,ยโสธร,ยโสธร,0
%all%,%all%,ยะลา,ยะลา,0
%all%,%all%,มหาสารคาม,มหาสารคาม,0
%all%,%all%,พิษณุโลก,พิษณุโลก,0
%all%,%all%,ปัตตานี,ปัตตานี,0
%all%,%all%,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
%all%,%all%,บุรีรัมย์,บุรีรัมย์,0
%all%,%all%,นราธิวาส,นราธิวาส,0
%all%,%all%,นครปฐม,นครปฐม,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,กาฬสินธุ์,กาฬสินธุ์,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
