สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
49,49,%all%,%all%,1
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,1
48,48,%all%,%all%,2
48,48,เพชรบูรณ์,เพชรบูรณ์,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,1
48,48,ลำพูน,ลำพูน,1
46,46,%all%,%all%,2
46,46,แพร่,แพร่,1
46,46,เชียงใหม่,เชียงใหม่,1
45,45,%all%,%all%,3
45,45,สกลนคร,สกลนคร,1
45,45,ลำปาง,ลำปาง,0
45,45,ชลบุรี,ชลบุรี,1
45,45,กาญจนบุรี,กาญจนบุรี,1
44,44,%all%,%all%,1
44,44,เชียงราย,เชียงราย,1
42,42,%all%,%all%,0
42,42,กรุงเทพมหานคร,กรุงเทพมหานคร,0
41,41,%all%,%all%,0
41,41,เพชรบุรี,เพชรบุรี,0
40,40,%all%,%all%,2
40,40,เชียงใหม่,เชียงใหม่,1
40,40,ราชบุรี,ราชบุรี,1
39,39,%all%,%all%,3
39,39,เชียงใหม่,เชียงใหม่,1
39,39,อุบลราชธานี,อุบลราชธานี,0
39,39,สุราษฎร์ธานี,สุราษฎร์ธานี,0
39,39,ลำปาง,ลำปาง,2
39,39,นครศรีธรรมราช,นครศรีธรรมราช,0
38,38,%all%,%all%,3
38,38,เชียงราย,เชียงราย,0
38,38,อุบลราชธานี,อุบลราชธานี,2
38,38,ลำปาง,ลำปาง,1
37,37,%all%,%all%,3
37,37,เชียงใหม่,เชียงใหม่,0
37,37,อุบลราชธานี,อุบลราชธานี,1
37,37,สุโขทัย,สุโขทัย,1
37,37,กรุงเทพมหานคร,กรุงเทพมหานคร,1
36,36,%all%,%all%,2
36,36,ลำปาง,ลำปาง,1
36,36,พังงา,พังงา,0
36,36,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
35,35,%all%,%all%,1
35,35,อุบลราชธานี,อุบลราชธานี,0
