สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
49,49,%all%,%all%,0
49,49,เพชรบุรี,เพชรบุรี,0
49,49,เชียงราย,เชียงราย,0
49,49,หนองคาย,หนองคาย,0
48,48,%all%,%all%,0
48,48,ไม่ระบุ,ไม่ระบุ,0
48,48,เพชรบุรี,เพชรบุรี,0
48,48,มหาสารคาม,มหาสารคาม,0
48,48,ชลบุรี,ชลบุรี,0
47,47,%all%,%all%,6
47,47,เชียงราย,เชียงราย,1
47,47,สุราษฎร์ธานี,สุราษฎร์ธานี,1
47,47,สงขลา,สงขลา,0
47,47,ศรีสะเกษ,ศรีสะเกษ,1
47,47,ปราจีนบุรี,ปราจีนบุรี,1
47,47,น่าน,น่าน,1
47,47,กาญจนบุรี,กาญจนบุรี,0
47,47,กรุงเทพมหานคร,กรุงเทพมหานคร,1
46,46,%all%,%all%,3
46,46,ไม่ระบุ,ไม่ระบุ,0
46,46,สระแก้ว,สระแก้ว,0
46,46,ร้อยเอ็ด,ร้อยเอ็ด,0
46,46,ระยอง,ระยอง,2
46,46,ยโสธร,ยโสธร,0
46,46,ปทุมธานี,ปทุมธานี,0
46,46,นครราชสีมา,นครราชสีมา,0
46,46,ตาก,ตาก,0
46,46,กรุงเทพมหานคร,กรุงเทพมหานคร,1
45,45,%all%,%all%,3
45,45,สุพรรณบุรี,สุพรรณบุรี,0
45,45,สระแก้ว,สระแก้ว,1
45,45,สงขลา,สงขลา,1
45,45,ตาก,ตาก,1
45,45,กาญจนบุรี,กาญจนบุรี,0
45,45,กรุงเทพมหานคร,กรุงเทพมหานคร,0
44,44,%all%,%all%,5
44,44,เพชรบูรณ์,เพชรบูรณ์,1
44,44,เชียงใหม่,เชียงใหม่,1
44,44,เชียงราย,เชียงราย,1
44,44,อ่างทอง,อ่างทอง,1
44,44,สมุทรปราการ,สมุทรปราการ,1
44,44,ปทุมธานี,ปทุมธานี,0
44,44,ชลบุรี,ชลบุรี,0
43,43,%all%,%all%,5
43,43,แม่ฮ่องสอน,แม่ฮ่องสอน,1
43,43,อุดรธานี,อุดรธานี,1
43,43,สมุทรปราการ,สมุทรปราการ,0
43,43,พระนครศรีอยุธยา,พระนครศรีอยุธยา,1
43,43,ปทุมธานี,ปทุมธานี,1
43,43,ชุมพร,ชุมพร,1
43,43,ชลบุรี,ชลบุรี,0
42,42,%all%,%all%,4
42,42,เลย,เลย,0
42,42,สมุทรปราการ,สมุทรปราการ,1
42,42,ศรีสะเกษ,ศรีสะเกษ,1
42,42,ลพบุรี,ลพบุรี,0
42,42,ปัตตานี,ปัตตานี,1
42,42,ปทุมธานี,ปทุมธานี,1
41,41,%all%,%all%,3
41,41,อุดรธานี,อุดรธานี,0
41,41,มหาสารคาม,มหาสารคาม,1
41,41,ปทุมธานี,ปทุมธานี,1
41,41,นนทบุรี,นนทบุรี,0
41,41,ตาก,ตาก,1
41,41,ชลบุรี,ชลบุรี,0
40,40,%all%,%all%,2
40,40,สุราษฎร์ธานี,สุราษฎร์ธานี,0
40,40,ยโสธร,ยโสธร,0
40,40,ภูเก็ต,ภูเก็ต,1
40,40,ขอนแก่น,ขอนแก่น,1
39,39,%all%,%all%,4
39,39,ไม่ระบุ,ไม่ระบุ,1
39,39,แม่ฮ่องสอน,แม่ฮ่องสอน,0
39,39,อุทัยธานี,อุทัยธานี,1
39,39,ศรีสะเกษ,ศรีสะเกษ,1
39,39,นครศรีธรรมราช,นครศรีธรรมราช,0
39,39,นครราชสีมา,นครราชสีมา,1
39,39,ตาก,ตาก,0
38,38,%all%,%all%,7
38,38,เชียงราย,เชียงราย,2
38,38,อุบลราชธานี,อุบลราชธานี,0
38,38,สมุทรสาคร,สมุทรสาคร,0
38,38,สกลนคร,สกลนคร,1
38,38,ศรีสะเกษ,ศรีสะเกษ,0
38,38,ลำพูน,ลำพูน,1
38,38,พิจิตร,พิจิตร,1
38,38,บุรีรัมย์,บุรีรัมย์,0
38,38,ฉะเชิงเทรา,ฉะเชิงเทรา,0
38,38,กำแพงเพชร,กำแพงเพชร,1
38,38,กรุงเทพมหานคร,กรุงเทพมหานคร,1
37,37,%all%,%all%,1
37,37,เชียงราย,เชียงราย,0
37,37,สมุทรปราการ,สมุทรปราการ,0
37,37,ปทุมธานี,ปทุมธานี,0
37,37,น่าน,น่าน,1
36,36,%all%,%all%,5
36,36,เชียงใหม่,เชียงใหม่,1
36,36,สระแก้ว,สระแก้ว,0
36,36,สงขลา,สงขลา,0
36,36,พระนครศรีอยุธยา,พระนครศรีอยุธยา,1
36,36,ปัตตานี,ปัตตานี,1
36,36,บุรีรัมย์,บุรีรัมย์,0
36,36,นครสวรรค์,นครสวรรค์,1
36,36,กาฬสินธุ์,กาฬสินธุ์,1
35,35,%all%,%all%,6
35,35,แม่ฮ่องสอน,แม่ฮ่องสอน,1
35,35,เชียงใหม่,เชียงใหม่,1
35,35,สุราษฎร์ธานี,สุราษฎร์ธานี,1
35,35,สมุทรปราการ,สมุทรปราการ,0
35,35,ศรีสะเกษ,ศรีสะเกษ,0
35,35,ลำปาง,ลำปาง,1
35,35,มุกดาหาร,มุกดาหาร,0
35,35,ปทุมธานี,ปทุมธานี,1
35,35,นครราชสีมา,นครราชสีมา,0
35,35,ขอนแก่น,ขอนแก่น,1
35,35,กรุงเทพมหานคร,กรุงเทพมหานคร,0
34,34,%all%,%all%,2
34,34,สตูล,สตูล,1
34,34,ปัตตานี,ปัตตานี,1
34,34,น่าน,น่าน,0
34,34,ชลบุรี,ชลบุรี,0
34,34,กำแพงเพชร,กำแพงเพชร,0
33,33,%all%,%all%,4
33,33,ปราจีนบุรี,ปราจีนบุรี,1
33,33,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1
33,33,ปทุมธานี,ปทุมธานี,1
33,33,กรุงเทพมหานคร,กรุงเทพมหานคร,1
32,32,%all%,%all%,5
32,32,อุบลราชธานี,อุบลราชธานี,0
32,32,อุดรธานี,อุดรธานี,1
32,32,มหาสารคาม,มหาสารคาม,1
32,32,พะเยา,พะเยา,1
32,32,นครราชสีมา,นครราชสีมา,1
32,32,กรุงเทพมหานคร,กรุงเทพมหานคร,1
31,31,%all%,%all%,5
31,31,ไม่ระบุ,ไม่ระบุ,1
31,31,เชียงใหม่,เชียงใหม่,1
31,31,สมุทรปราการ,สมุทรปราการ,1
31,31,ปทุมธานี,ปทุมธานี,1
31,31,กรุงเทพมหานคร,กรุงเทพมหานคร,1
30,30,%all%,%all%,6
30,30,ลำปาง,ลำปาง,1
30,30,ร้อยเอ็ด,ร้อยเอ็ด,1
30,30,มหาสารคาม,มหาสารคาม,1
30,30,บุรีรัมย์,บุรีรัมย์,2
30,30,ขอนแก่น,ขอนแก่น,1
29,29,%all%,%all%,1
29,29,ไม่ระบุ,ไม่ระบุ,0
29,29,สุรินทร์,สุรินทร์,1
29,29,ระยอง,ระยอง,0
29,29,ระนอง,ระนอง,0
29,29,กาฬสินธุ์,กาฬสินธุ์,0
29,29,กรุงเทพมหานคร,กรุงเทพมหานคร,0
28,28,%all%,%all%,10
28,28,แพร่,แพร่,1
28,28,เชียงราย,เชียงราย,1
28,28,อุบลราชธานี,อุบลราชธานี,0
28,28,สมุทรปราการ,สมุทรปราการ,1
28,28,สงขลา,สงขลา,1
28,28,ศรีสะเกษ,ศรีสะเกษ,1
28,28,ราชบุรี,ราชบุรี,1
28,28,ยะลา,ยะลา,1
28,28,ปทุมธานี,ปทุมธานี,0
28,28,บุรีรัมย์,บุรีรัมย์,1
28,28,นครพนม,นครพนม,1
28,28,ชลบุรี,ชลบุรี,1
28,28,กรุงเทพมหานคร,กรุงเทพมหานคร,0
27,27,%all%,%all%,8
27,27,สตูล,สตูล,1
27,27,สงขลา,สงขลา,2
27,27,ยโสธร,ยโสธร,0
27,27,ภูเก็ต,ภูเก็ต,1
27,27,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
27,27,ปัตตานี,ปัตตานี,1
27,27,ชลบุรี,ชลบุรี,1
27,27,กาฬสินธุ์,กาฬสินธุ์,1
27,27,กรุงเทพมหานคร,กรุงเทพมหานคร,1
26,26,%all%,%all%,8
26,26,แพร่,แพร่,0
26,26,เชียงใหม่,เชียงใหม่,0
