สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,%all%,%all%,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,%all%,%all%,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,%all%,%all%,1
48,48,สุพรรณบุรี,สุพรรณบุรี,1
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
47,47,%all%,%all%,0
47,47,หนองคาย,หนองคาย,0
47,47,กรุงเทพมหานคร,กรุงเทพมหานคร,0
44,44,%all%,%all%,0
44,44,ภูเก็ต,ภูเก็ต,0
43,43,%all%,%all%,0
43,43,สระบุรี,สระบุรี,0
43,43,นครราชสีมา,นครราชสีมา,0
43,43,กรุงเทพมหานคร,กรุงเทพมหานคร,0
42,42,%all%,%all%,0
42,42,ระยอง,ระยอง,0
42,42,กรุงเทพมหานคร,กรุงเทพมหานคร,0
41,41,%all%,%all%,1
41,41,นครสวรรค์,นครสวรรค์,1
41,41,กรุงเทพมหานคร,กรุงเทพมหานคร,0
40,40,%all%,%all%,1
40,40,สระบุรี,สระบุรี,1
40,40,บุรีรัมย์,บุรีรัมย์,0
40,40,กาญจนบุรี,กาญจนบุรี,0
39,39,%all%,%all%,0
39,39,ศรีสะเกษ,ศรีสะเกษ,0
38,38,%all%,%all%,0
38,38,สมุทรปราการ,สมุทรปราการ,0
36,36,%all%,%all%,0
36,36,กรุงเทพมหานคร,กรุงเทพมหานคร,0
34,34,%all%,%all%,1
34,34,สุราษฎร์ธานี,สุราษฎร์ธานี,0
34,34,กรุงเทพมหานคร,กรุงเทพมหานคร,1
30,30,%all%,%all%,0
30,30,สงขลา,สงขลา,0
29,29,%all%,%all%,0
29,29,กรุงเทพมหานคร,กรุงเทพมหานคร,0
28,28,%all%,%all%,1
28,28,สมุทรสาคร,สมุทรสาคร,1
27,27,%all%,%all%,1
27,27,กรุงเทพมหานคร,กรุงเทพมหานคร,1
26,26,%all%,%all%,1
26,26,อำนาจเจริญ,อำนาจเจริญ,0
26,26,สกลนคร,สกลนคร,1
26,26,มหาสารคาม,มหาสารคาม,0
26,26,กรุงเทพมหานคร,กรุงเทพมหานคร,0
25,25,%all%,%all%,0
25,25,มหาสารคาม,มหาสารคาม,0
24,24,%all%,%all%,0
24,24,ชลบุรี,ชลบุรี,0
24,24,กรุงเทพมหานคร,กรุงเทพมหานคร,0
23,23,%all%,%all%,1
23,23,สิงห์บุรี,สิงห์บุรี,0
23,23,ภูเก็ต,ภูเก็ต,1
23,23,นนทบุรี,นนทบุรี,0
23,23,กรุงเทพมหานคร,กรุงเทพมหานคร,0
22,22,%all%,%all%,1
22,22,มหาสารคาม,มหาสารคาม,0
22,22,นนทบุรี,นนทบุรี,1
21,21,%all%,%all%,0
21,21,ฉะเชิงเทรา,ฉะเชิงเทรา,0
21,21,กรุงเทพมหานคร,กรุงเทพมหานคร,0
20,20,%all%,%all%,1
20,20,นครราชสีมา,นครราชสีมา,0
20,20,ชุมพร,ชุมพร,1
19,19,%all%,%all%,1
19,19,กาญจนบุรี,กาญจนบุรี,1
18,18,%all%,%all%,0
18,18,อ่างทอง,อ่างทอง,0
18,18,กรุงเทพมหานคร,กรุงเทพมหานคร,0
15,15,%all%,%all%,0
15,15,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
14,14,%all%,%all%,2
14,14,เชียงใหม่,เชียงใหม่,1
14,14,กาญจนบุรี,กาญจนบุรี,1
14,14,กรุงเทพมหานคร,กรุงเทพมหานคร,0
13,13,%all%,%all%,0
