สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,2
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,0
52,52,เพชรบูรณ์,เพชรบูรณ์,0
52,52,อุบลราชธานี,อุบลราชธานี,0
52,52,สุราษฎร์ธานี,สุราษฎร์ธานี,1
52,52,สมุทรสาคร,สมุทรสาคร,0
52,52,สงขลา,สงขลา,0
52,52,ศรีสะเกษ,ศรีสะเกษ,0
52,52,ยโสธร,ยโสธร,0
52,52,ภูเก็ต,ภูเก็ต,0
52,52,พิจิตร,พิจิตร,1
52,52,ปราจีนบุรี,ปราจีนบุรี,0
52,52,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
52,52,น่าน,น่าน,0
52,52,นครสวรรค์,นครสวรรค์,0
52,52,นครศรีธรรมราช,นครศรีธรรมราช,0
52,52,ตาก,ตาก,0
52,52,ชัยภูมิ,ชัยภูมิ,0
52,52,กำแพงเพชร,กำแพงเพชร,0
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,%all%,%all%,31
51,51,เชียงใหม่,เชียงใหม่,0
51,51,อุบลราชธานี,อุบลราชธานี,0
51,51,อุดรธานี,อุดรธานี,1
51,51,หนองคาย,หนองคาย,0
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,1
51,51,สมุทรสาคร,สมุทรสาคร,1
51,51,สมุทรปราการ,สมุทรปราการ,1
51,51,สตูล,สตูล,0
51,51,สงขลา,สงขลา,1
51,51,ศรีสะเกษ,ศรีสะเกษ,2
51,51,ลำพูน,ลำพูน,0
51,51,ลพบุรี,ลพบุรี,1
51,51,ร้อยเอ็ด,ร้อยเอ็ด,0
51,51,ราชบุรี,ราชบุรี,1
51,51,ระยอง,ระยอง,0
51,51,ภูเก็ต,ภูเก็ต,0
51,51,พิษณุโลก,พิษณุโลก,2
51,51,พัทลุง,พัทลุง,0
51,51,พังงา,พังงา,1
51,51,ปัตตานี,ปัตตานี,1
51,51,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
51,51,บุรีรัมย์,บุรีรัมย์,0
51,51,นครสวรรค์,นครสวรรค์,0
51,51,นครราชสีมา,นครราชสีมา,0
51,51,นครพนม,นครพนม,0
51,51,ตราด,ตราด,1
51,51,ชลบุรี,ชลบุรี,2
51,51,ฉะเชิงเทรา,ฉะเชิงเทรา,0
51,51,ขอนแก่น,ขอนแก่น,3
51,51,กาญจนบุรี,กาญจนบุรี,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,12
50,50,%all%,%all%,43
50,50,เลย,เลย,0
50,50,เชียงใหม่,เชียงใหม่,1
