สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,9
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,3
52,52,เลย,เลย,0
52,52,เชียงใหม่,เชียงใหม่,0
52,52,เชียงราย,เชียงราย,1
52,52,สุราษฎร์ธานี,สุราษฎร์ธานี,0
52,52,ศรีสะเกษ,ศรีสะเกษ,1
52,52,ลำปาง,ลำปาง,0
52,52,ลพบุรี,ลพบุรี,1
52,52,ร้อยเอ็ด,ร้อยเอ็ด,0
52,52,ระนอง,ระนอง,0
52,52,มุกดาหาร,มุกดาหาร,0
52,52,พังงา,พังงา,1
52,52,พะเยา,พะเยา,0
52,52,บุรีรัมย์,บุรีรัมย์,0
52,52,น่าน,น่าน,0
52,52,นครศรีธรรมราช,นครศรีธรรมราช,0
52,52,นครราชสีมา,นครราชสีมา,1
52,52,ตาก,ตาก,1
52,52,จันทบุรี,จันทบุรี,0
51,51,%all%,%all%,22
51,51,แม่ฮ่องสอน,แม่ฮ่องสอน,4
51,51,เลย,เลย,0
51,51,เชียงใหม่,เชียงใหม่,4
51,51,เชียงราย,เชียงราย,3
51,51,อุบลราชธานี,อุบลราชธานี,1
51,51,อุตรดิตถ์,อุตรดิตถ์,1
51,51,สุรินทร์,สุรินทร์,0
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,1
51,51,ศรีสะเกษ,ศรีสะเกษ,1
51,51,ลำปาง,ลำปาง,0
51,51,ร้อยเอ็ด,ร้อยเอ็ด,1
51,51,ระนอง,ระนอง,0
51,51,ยโสธร,ยโสธร,0
51,51,พิษณุโลก,พิษณุโลก,0
51,51,พัทลุง,พัทลุง,0
51,51,พังงา,พังงา,1
51,51,บุรีรัมย์,บุรีรัมย์,0
51,51,น่าน,น่าน,2
51,51,นครศรีธรรมราช,นครศรีธรรมราช,0
51,51,นครราชสีมา,นครราชสีมา,2
51,51,ตาก,ตาก,1
51,51,ตรัง,ตรัง,0
51,51,ชัยภูมิ,ชัยภูมิ,0
51,51,ขอนแก่น,ขอนแก่น,0
51,51,กำแพงเพชร,กำแพงเพชร,0
51,51,กาญจนบุรี,กาญจนบุรี,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,กระบี่,กระบี่,0
50,50,%all%,%all%,21
50,50,แม่ฮ่องสอน,แม่ฮ่องสอน,2
50,50,แพร่,แพร่,0
50,50,เลย,เลย,0
50,50,เชียงใหม่,เชียงใหม่,2
50,50,เชียงราย,เชียงราย,5
50,50,อุบลราชธานี,อุบลราชธานี,2
50,50,สุโขทัย,สุโขทัย,0
50,50,สุรินทร์,สุรินทร์,1
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,ศรีสะเกษ,ศรีสะเกษ,1
50,50,ลำปาง,ลำปาง,0
50,50,ร้อยเอ็ด,ร้อยเอ็ด,3
50,50,ราชบุรี,ราชบุรี,1
50,50,ระนอง,ระนอง,0
50,50,ยโสธร,ยโสธร,0
50,50,ภูเก็ต,ภูเก็ต,0
50,50,พิษณุโลก,พิษณุโลก,0
50,50,พัทลุง,พัทลุง,0
50,50,พังงา,พังงา,0
50,50,พะเยา,พะเยา,0
50,50,น่าน,น่าน,1
50,50,นครราชสีมา,นครราชสีมา,1
50,50,ตาก,ตาก,1
50,50,ชัยภูมิ,ชัยภูมิ,1
50,50,ขอนแก่น,ขอนแก่น,0
50,50,กาฬสินธุ์,กาฬสินธุ์,0
49,49,%all%,%all%,27
49,49,แม่ฮ่องสอน,แม่ฮ่องสอน,3
49,49,เลย,เลย,0
49,49,เชียงใหม่,เชียงใหม่,2
49,49,เชียงราย,เชียงราย,3
49,49,อุบลราชธานี,อุบลราชธานี,4
49,49,อุทัยธานี,อุทัยธานี,0
49,49,อุตรดิตถ์,อุตรดิตถ์,1
49,49,สุโขทัย,สุโขทัย,0
49,49,สุราษฎร์ธานี,สุราษฎร์ธานี,0
49,49,สงขลา,สงขลา,1
49,49,ศรีสะเกษ,ศรีสะเกษ,1
49,49,ลำปาง,ลำปาง,1
49,49,ร้อยเอ็ด,ร้อยเอ็ด,1
49,49,ราชบุรี,ราชบุรี,0
49,49,ระยอง,ระยอง,1
49,49,ระนอง,ระนอง,0
49,49,ยโสธร,ยโสธร,0
49,49,พังงา,พังงา,0
49,49,พะเยา,พะเยา,1
49,49,บุรีรัมย์,บุรีรัมย์,0
49,49,น่าน,น่าน,5
49,49,นครราชสีมา,นครราชสีมา,1
49,49,นครนายก,นครนายก,1
49,49,ตาก,ตาก,1
49,49,ชัยภูมิ,ชัยภูมิ,0
49,49,ชลบุรี,ชลบุรี,0
49,49,กาฬสินธุ์,กาฬสินธุ์,0
49,49,กระบี่,กระบี่,0
48,48,%all%,%all%,31
48,48,แม่ฮ่องสอน,แม่ฮ่องสอน,5
48,48,เลย,เลย,0
48,48,เชียงใหม่,เชียงใหม่,3
48,48,เชียงราย,เชียงราย,0
48,48,อุบลราชธานี,อุบลราชธานี,2
48,48,อุตรดิตถ์,อุตรดิตถ์,0
48,48,อุดรธานี,อุดรธานี,0
48,48,หนองคาย,หนองคาย,1
48,48,สุรินทร์,สุรินทร์,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,4
48,48,สมุทรปราการ,สมุทรปราการ,1
48,48,สงขลา,สงขลา,0
48,48,ศรีสะเกษ,ศรีสะเกษ,2
48,48,ลำปาง,ลำปาง,3
48,48,ร้อยเอ็ด,ร้อยเอ็ด,1
48,48,ระนอง,ระนอง,0
48,48,ยโสธร,ยโสธร,0
48,48,พัทลุง,พัทลุง,0
48,48,พังงา,พังงา,0
48,48,พะเยา,พะเยา,2
48,48,บุรีรัมย์,บุรีรัมย์,0
48,48,น่าน,น่าน,2
48,48,นครราชสีมา,นครราชสีมา,1
48,48,ตาก,ตาก,3
48,48,ชุมพร,ชุมพร,0
48,48,ชัยภูมิ,ชัยภูมิ,1
48,48,ชลบุรี,ชลบุรี,0
48,48,จันทบุรี,จันทบุรี,0
48,48,ขอนแก่น,ขอนแก่น,0
48,48,กาญจนบุรี,กาญจนบุรี,0
47,47,%all%,%all%,31
47,47,แม่ฮ่องสอน,แม่ฮ่องสอน,5
47,47,เลย,เลย,0
47,47,เพชรบุรี,เพชรบุรี,0
47,47,เชียงใหม่,เชียงใหม่,4
47,47,เชียงราย,เชียงราย,2
47,47,อุบลราชธานี,อุบลราชธานี,3
47,47,สุโขทัย,สุโขทัย,0
47,47,สุรินทร์,สุรินทร์,1
47,47,สุราษฎร์ธานี,สุราษฎร์ธานี,2
47,47,ศรีสะเกษ,ศรีสะเกษ,0
47,47,ลำปาง,ลำปาง,0
47,47,ร้อยเอ็ด,ร้อยเอ็ด,0
47,47,ระนอง,ระนอง,0
47,47,ยโสธร,ยโสธร,0
47,47,มุกดาหาร,มุกดาหาร,0
47,47,มหาสารคาม,มหาสารคาม,0
47,47,พัทลุง,พัทลุง,1
47,47,พังงา,พังงา,1
47,47,พะเยา,พะเยา,1
47,47,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
47,47,บุรีรัมย์,บุรีรัมย์,0
47,47,น่าน,น่าน,3
47,47,นราธิวาส,นราธิวาส,0
47,47,นครศรีธรรมราช,นครศรีธรรมราช,1
47,47,นครราชสีมา,นครราชสีมา,1
47,47,นครพนม,นครพนม,0
47,47,ตาก,ตาก,3
47,47,ตรัง,ตรัง,0
47,47,ชุมพร,ชุมพร,1
47,47,ชัยภูมิ,ชัยภูมิ,1
47,47,กาฬสินธุ์,กาฬสินธุ์,1
46,46,%all%,%all%,37
46,46,แม่ฮ่องสอน,แม่ฮ่องสอน,2
46,46,แพร่,แพร่,0
46,46,เลย,เลย,1
46,46,เชียงใหม่,เชียงใหม่,2
46,46,เชียงราย,เชียงราย,3
46,46,อุบลราชธานี,อุบลราชธานี,3
46,46,อุทัยธานี,อุทัยธานี,1
46,46,อุตรดิตถ์,อุตรดิตถ์,3
46,46,อำนาจเจริญ,อำนาจเจริญ,0
46,46,สุรินทร์,สุรินทร์,1
46,46,สุราษฎร์ธานี,สุราษฎร์ธานี,1
46,46,สมุทรปราการ,สมุทรปราการ,0
46,46,สตูล,สตูล,0
46,46,สงขลา,สงขลา,1
46,46,ศรีสะเกษ,ศรีสะเกษ,3
46,46,ลำปาง,ลำปาง,1
46,46,ร้อยเอ็ด,ร้อยเอ็ด,0
46,46,ระนอง,ระนอง,0
46,46,ยโสธร,ยโสธร,1
46,46,ยะลา,ยะลา,0
46,46,มุกดาหาร,มุกดาหาร,1
46,46,มหาสารคาม,มหาสารคาม,0
46,46,พิษณุโลก,พิษณุโลก,0
46,46,พัทลุง,พัทลุง,3
46,46,พังงา,พังงา,0
46,46,พะเยา,พะเยา,0
46,46,บุรีรัมย์,บุรีรัมย์,1
46,46,บึงกาฬ,บึงกาฬ,0
46,46,น่าน,น่าน,2
46,46,นราธิวาส,นราธิวาส,1
46,46,นครศรีธรรมราช,นครศรีธรรมราช,1
46,46,นครราชสีมา,นครราชสีมา,2
46,46,นครพนม,นครพนม,0
46,46,ตาก,ตาก,3
46,46,ชุมพร,ชุมพร,0
46,46,ชัยภูมิ,ชัยภูมิ,0
46,46,ขอนแก่น,ขอนแก่น,0
46,46,กาฬสินธุ์,กาฬสินธุ์,0
46,46,กรุงเทพมหานคร,กรุงเทพมหานคร,0
