สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
44,44,%all%,%all%,0
44,44,ระยอง,ระยอง,0
44,44,นครพนม,นครพนม,0
42,42,%all%,%all%,0
42,42,บุรีรัมย์,บุรีรัมย์,0
39,39,%all%,%all%,1
39,39,กรุงเทพมหานคร,กรุงเทพมหานคร,1
34,34,%all%,%all%,0
34,34,นครราชสีมา,นครราชสีมา,0
32,32,%all%,%all%,0
32,32,ระนอง,ระนอง,0
32,32,ปทุมธานี,ปทุมธานี,0
31,31,%all%,%all%,1
31,31,บึงกาฬ,บึงกาฬ,1
29,29,%all%,%all%,0
29,29,อุบลราชธานี,อุบลราชธานี,0
26,26,%all%,%all%,0
26,26,นครราชสีมา,นครราชสีมา,0
25,25,%all%,%all%,0
25,25,ลำพูน,ลำพูน,0
24,24,%all%,%all%,0
24,24,ตาก,ตาก,0
16,16,%all%,%all%,0
16,16,ศรีสะเกษ,ศรีสะเกษ,0
8,8,%all%,%all%,0
8,8,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,%all%,%all%,2
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,ศรีสะเกษ,ศรีสะเกษ,0
%all%,%all%,ลำพูน,ลำพูน,0
%all%,%all%,ระยอง,ระยอง,0
%all%,%all%,ระนอง,ระนอง,0
%all%,%all%,ปทุมธานี,ปทุมธานี,0
%all%,%all%,บุรีรัมย์,บุรีรัมย์,0
%all%,%all%,บึงกาฬ,บึงกาฬ,1
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,นครพนม,นครพนม,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,1
