สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,1
52,52,พัทลุง,พัทลุง,1
52,52,ปราจีนบุรี,ปราจีนบุรี,0
51,51,%all%,%all%,1
51,51,ปทุมธานี,ปทุมธานี,1
51,51,น่าน,น่าน,0
51,51,ขอนแก่น,ขอนแก่น,0
50,50,%all%,%all%,1
50,50,เชียงราย,เชียงราย,0
50,50,ปทุมธานี,ปทุมธานี,0
50,50,ฉะเชิงเทรา,ฉะเชิงเทรา,1
49,49,%all%,%all%,1
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,สุราษฎร์ธานี,สุราษฎร์ธานี,0
49,49,ราชบุรี,ราชบุรี,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,1
48,48,%all%,%all%,0
48,48,เพชรบุรี,เพชรบุรี,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,0
48,48,สุพรรณบุรี,สุพรรณบุรี,0
48,48,บึงกาฬ,บึงกาฬ,0
48,48,นครพนม,นครพนม,0
47,47,%all%,%all%,1
47,47,เชียงราย,เชียงราย,1
47,47,อุบลราชธานี,อุบลราชธานี,0
47,47,ร้อยเอ็ด,ร้อยเอ็ด,0
47,47,ยโสธร,ยโสธร,0
47,47,บุรีรัมย์,บุรีรัมย์,0
47,47,ชัยภูมิ,ชัยภูมิ,0
46,46,%all%,%all%,0
46,46,เชียงใหม่,เชียงใหม่,0
46,46,เชียงราย,เชียงราย,0
46,46,สุราษฎร์ธานี,สุราษฎร์ธานี,0
46,46,นราธิวาส,นราธิวาส,0
46,46,นครศรีธรรมราช,นครศรีธรรมราช,0
46,46,นครราชสีมา,นครราชสีมา,0
46,46,จันทบุรี,จันทบุรี,0
45,45,%all%,%all%,1
45,45,สระบุรี,สระบุรี,0
45,45,บุรีรัมย์,บุรีรัมย์,0
45,45,ฉะเชิงเทรา,ฉะเชิงเทรา,1
44,44,%all%,%all%,0
44,44,เชียงใหม่,เชียงใหม่,0
44,44,บุรีรัมย์,บุรีรัมย์,0
44,44,ชัยภูมิ,ชัยภูมิ,0
43,43,%all%,%all%,0
