สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
2,2,%all%,%all%,0
2,2,อุบลราชธานี,อุบลราชธานี,0
2,2,อุตรดิตถ์,อุตรดิตถ์,0
2,2,สงขลา,สงขลา,0
2,2,ยโสธร,ยโสธร,0
2,2,ชัยภูมิ,ชัยภูมิ,0
2,2,จันทบุรี,จันทบุรี,0
2,2,กระบี่,กระบี่,0
1,1,%all%,%all%,0
1,1,อุบลราชธานี,อุบลราชธานี,0
1,1,ปทุมธานี,ปทุมธานี,0
1,1,จันทบุรี,จันทบุรี,0
%all%,%all%,%all%,%all%,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,อุตรดิตถ์,อุตรดิตถ์,0
%all%,%all%,สงขลา,สงขลา,0
%all%,%all%,ยโสธร,ยโสธร,0
%all%,%all%,ปทุมธานี,ปทุมธานี,0
%all%,%all%,ชัยภูมิ,ชัยภูมิ,0
%all%,%all%,จันทบุรี,จันทบุรี,0
%all%,%all%,กระบี่,กระบี่,0
