สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,%null%
3,3,อุบลราชธานี,อุบลราชธานี,%null%
3,3,สมุทรปราการ,สมุทรปราการ,%null%
3,3,ยโสธร,ยโสธร,%null%
3,3,นครศรีธรรมราช,นครศรีธรรมราช,%null%
3,3,ชลบุรี,ชลบุรี,%null%
1,1,%all%,%all%,0
1,1,แม่ฮ่องสอน,แม่ฮ่องสอน,0
1,1,นราธิวาส,นราธิวาส,0
%all%,%all%,%all%,%all%,0
%all%,%all%,แม่ฮ่องสอน,แม่ฮ่องสอน,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,%null%
%all%,%all%,สมุทรปราการ,สมุทรปราการ,%null%
%all%,%all%,ยโสธร,ยโสธร,%null%
%all%,%all%,นราธิวาส,นราธิวาส,0
%all%,%all%,นครศรีธรรมราช,นครศรีธรรมราช,%null%
%all%,%all%,ชลบุรี,ชลบุรี,%null%
