สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,%null%
3,3,เชียงใหม่,เชียงใหม่,%null%
3,3,อุบลราชธานี,อุบลราชธานี,%null%
3,3,สุรินทร์,สุรินทร์,%null%
3,3,สมุทรปราการ,สมุทรปราการ,%null%
3,3,บึงกาฬ,บึงกาฬ,%null%
3,3,ชลบุรี,ชลบุรี,%null%
3,3,กรุงเทพมหานคร,กรุงเทพมหานคร,%null%
2,2,%all%,%all%,0
2,2,เพชรบูรณ์,เพชรบูรณ์,0
2,2,เชียงราย,เชียงราย,0
2,2,สตูล,สตูล,0
2,2,สกลนคร,สกลนคร,0
2,2,ลำพูน,ลำพูน,0
2,2,พะเยา,พะเยา,0
2,2,ชุมพร,ชุมพร,0
2,2,ชลบุรี,ชลบุรี,0
2,2,กรุงเทพมหานคร,กรุงเทพมหานคร,0
1,1,%all%,%all%,0
1,1,กรุงเทพมหานคร,กรุงเทพมหานคร,0
%all%,%all%,%all%,%all%,0
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,%null%
%all%,%all%,เชียงราย,เชียงราย,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,%null%
%all%,%all%,สุรินทร์,สุรินทร์,%null%
%all%,%all%,สมุทรปราการ,สมุทรปราการ,%null%
%all%,%all%,สตูล,สตูล,0
%all%,%all%,สกลนคร,สกลนคร,0
%all%,%all%,ลำพูน,ลำพูน,0
%all%,%all%,พะเยา,พะเยา,0
%all%,%all%,บึงกาฬ,บึงกาฬ,%null%
%all%,%all%,ชุมพร,ชุมพร,0
%all%,%all%,ชลบุรี,ชลบุรี,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
