สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,%null%
3,3,เชียงใหม่,เชียงใหม่,%null%
3,3,ระนอง,ระนอง,%null%
3,3,พระนครศรีอยุธยา,พระนครศรีอยุธยา,%null%
3,3,นครราชสีมา,นครราชสีมา,%null%
3,3,ชลบุรี,ชลบุรี,%null%
2,2,%all%,%all%,0
2,2,สุราษฎร์ธานี,สุราษฎร์ธานี,0
2,2,สมุทรปราการ,สมุทรปราการ,0
2,2,ราชบุรี,ราชบุรี,0
2,2,ระนอง,ระนอง,0
1,1,%all%,%all%,0
1,1,สมุทรปราการ,สมุทรปราการ,0
1,1,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
1,1,ปัตตานี,ปัตตานี,0
1,1,นนทบุรี,นนทบุรี,0
1,1,นครราชสีมา,นครราชสีมา,0
%all%,%all%,%all%,%all%,0
%all%,%all%,เชียงใหม่,เชียงใหม่,%null%
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,สมุทรปราการ,สมุทรปราการ,0
%all%,%all%,ราชบุรี,ราชบุรี,0
%all%,%all%,ระนอง,ระนอง,0
%all%,%all%,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
%all%,%all%,ปัตตานี,ปัตตานี,0
%all%,%all%,นนทบุรี,นนทบุรี,0
%all%,%all%,นครราชสีมา,นครราชสีมา,0
%all%,%all%,ชลบุรี,ชลบุรี,%null%
