Areas,Age,Cases,Year,Disease
Total,Total,0,2019,Poliomyelitis
ZONE:01,Total,0,2019,Poliomyelitis
Chiang Mai,Total,0,2019,Poliomyelitis
Chiang Rai,Total,0,2019,Poliomyelitis
Lampang,Total,0,2019,Poliomyelitis
Lamphun,Total,0,2019,Poliomyelitis
Mae Hong Son,Total,0,2019,Poliomyelitis
Nan,Total,0,2019,Poliomyelitis
Phayao,Total,0,2019,Poliomyelitis
Phrae,Total,0,2019,Poliomyelitis
ZONE:02,Total,0,2019,Poliomyelitis
Phetchabun,Total,0,2019,Poliomyelitis
Phitsanulok,Total,0,2019,Poliomyelitis
Sukhothai,Total,0,2019,Poliomyelitis
Tak,Total,0,2019,Poliomyelitis
Uttaradit,Total,0,2019,Poliomyelitis
ZONE:03,Total,0,2019,Poliomyelitis
Chai Nat,Total,0,2019,Poliomyelitis
Kamphaeng Phet,Total,0,2019,Poliomyelitis
Nakhon Sawan,Total,0,2019,Poliomyelitis
Phichit,Total,0,2019,Poliomyelitis
Uthai Thani,Total,0,2019,Poliomyelitis
ZONE:04,Total,0,2019,Poliomyelitis
Ang Thong,Total,0,2019,Poliomyelitis
Lop Buri,Total,0,2019,Poliomyelitis
Nakhon Nayok,Total,0,2019,Poliomyelitis
Nonthaburi,Total,0,2019,Poliomyelitis
P.Nakhon S.Ayutthaya,Total,0,2019,Poliomyelitis
Pathum Thani,Total,0,2019,Poliomyelitis
Saraburi,Total,0,2019,Poliomyelitis
Sing Buri,Total,0,2019,Poliomyelitis
ZONE:05,Total,0,2019,Poliomyelitis
Kanchanaburi,Total,0,2019,Poliomyelitis
Nakhon Pathom,Total,0,2019,Poliomyelitis
Phetchaburi,Total,0,2019,Poliomyelitis
Prachuap Khiri Khan,Total,0,2019,Poliomyelitis
Ratchaburi,Total,0,2019,Poliomyelitis
Samut Sakhon,Total,0,2019,Poliomyelitis
Samut Songkhram,Total,0,2019,Poliomyelitis
Suphan Buri,Total,0,2019,Poliomyelitis
ZONE:06,Total,0,2019,Poliomyelitis
Chachoengsao,Total,0,2019,Poliomyelitis
Chanthaburi,Total,0,2019,Poliomyelitis
Chon Buri,Total,0,2019,Poliomyelitis
Prachin Buri,Total,0,2019,Poliomyelitis
Rayong,Total,0,2019,Poliomyelitis
Sa Kaeo,Total,0,2019,Poliomyelitis
Samut Prakan,Total,0,2019,Poliomyelitis
Trat,Total,0,2019,Poliomyelitis
ZONE:07,Total,0,2019,Poliomyelitis
Kalasin,Total,0,2019,Poliomyelitis
Khon Kaen,Total,0,2019,Poliomyelitis
Maha Sarakham,Total,0,2019,Poliomyelitis
Roi Et,Total,0,2019,Poliomyelitis
ZONE:08,Total,0,2019,Poliomyelitis
Bungkan,Total,0,2019,Poliomyelitis
Loei,Total,0,2019,Poliomyelitis
Nakhon Phanom,Total,0,2019,Poliomyelitis
Nong Bua Lam Phu,Total,0,2019,Poliomyelitis
Nong Khai,Total,0,2019,Poliomyelitis
Sakon Nakhon,Total,0,2019,Poliomyelitis
Udon Thani,Total,0,2019,Poliomyelitis
ZONE:09,Total,0,2019,Poliomyelitis
Buri Ram,Total,0,2019,Poliomyelitis
Chaiyaphum,Total,0,2019,Poliomyelitis
Nakhon Ratchasima,Total,0,2019,Poliomyelitis
Surin,Total,0,2019,Poliomyelitis
ZONE:10,Total,0,2019,Poliomyelitis
Amnat Charoen,Total,0,2019,Poliomyelitis
Mukdahan,Total,0,2019,Poliomyelitis
Si Sa Ket,Total,0,2019,Poliomyelitis
Ubon Ratchathani,Total,0,2019,Poliomyelitis
Yasothon,Total,0,2019,Poliomyelitis
ZONE:11,Total,0,2019,Poliomyelitis
Chumphon,Total,0,2019,Poliomyelitis
Krabi,Total,0,2019,Poliomyelitis
Nakhon Si Thammarat,Total,0,2019,Poliomyelitis
Phangnga,Total,0,2019,Poliomyelitis
Phuket,Total,0,2019,Poliomyelitis
Ranong,Total,0,2019,Poliomyelitis
Surat Thani,Total,0,2019,Poliomyelitis
ZONE:12,Total,0,2019,Poliomyelitis
Narathiwat,Total,0,2019,Poliomyelitis
Pattani,Total,0,2019,Poliomyelitis
Phatthalung,Total,0,2019,Poliomyelitis
Satun,Total,0,2019,Poliomyelitis
Songkhla,Total,0,2019,Poliomyelitis
Trang,Total,0,2019,Poliomyelitis
Yala,Total,0,2019,Poliomyelitis
ZONE:13,Total,0,2019,Poliomyelitis
Bangkok,Total,0,2019,Poliomyelitis
Total,0,0,2019,Poliomyelitis
ZONE:01,0,0,2019,Poliomyelitis
Chiang Mai,0,0,2019,Poliomyelitis
Chiang Rai,0,0,2019,Poliomyelitis
Lampang,0,0,2019,Poliomyelitis
Lamphun,0,0,2019,Poliomyelitis
Mae Hong Son,0,0,2019,Poliomyelitis
Nan,0,0,2019,Poliomyelitis
Phayao,0,0,2019,Poliomyelitis
Phrae,0,0,2019,Poliomyelitis
ZONE:02,0,0,2019,Poliomyelitis
Phetchabun,0,0,2019,Poliomyelitis
Phitsanulok,0,0,2019,Poliomyelitis
Sukhothai,0,0,2019,Poliomyelitis
Tak,0,0,2019,Poliomyelitis
Uttaradit,0,0,2019,Poliomyelitis
ZONE:03,0,0,2019,Poliomyelitis
Chai Nat,0,0,2019,Poliomyelitis
Kamphaeng Phet,0,0,2019,Poliomyelitis
Nakhon Sawan,0,0,2019,Poliomyelitis
Phichit,0,0,2019,Poliomyelitis
Uthai Thani,0,0,2019,Poliomyelitis
ZONE:04,0,0,2019,Poliomyelitis
Ang Thong,0,0,2019,Poliomyelitis
Lop Buri,0,0,2019,Poliomyelitis
Nakhon Nayok,0,0,2019,Poliomyelitis
Nonthaburi,0,0,2019,Poliomyelitis
P.Nakhon S.Ayutthaya,0,0,2019,Poliomyelitis
Pathum Thani,0,0,2019,Poliomyelitis
Saraburi,0,0,2019,Poliomyelitis
Sing Buri,0,0,2019,Poliomyelitis
ZONE:05,0,0,2019,Poliomyelitis
Kanchanaburi,0,0,2019,Poliomyelitis
Nakhon Pathom,0,0,2019,Poliomyelitis
Phetchaburi,0,0,2019,Poliomyelitis
Prachuap Khiri Khan,0,0,2019,Poliomyelitis
Ratchaburi,0,0,2019,Poliomyelitis
Samut Sakhon,0,0,2019,Poliomyelitis
Samut Songkhram,0,0,2019,Poliomyelitis
Suphan Buri,0,0,2019,Poliomyelitis
ZONE:06,0,0,2019,Poliomyelitis
Chachoengsao,0,0,2019,Poliomyelitis
Chanthaburi,0,0,2019,Poliomyelitis
Chon Buri,0,0,2019,Poliomyelitis
Prachin Buri,0,0,2019,Poliomyelitis
Rayong,0,0,2019,Poliomyelitis
Sa Kaeo,0,0,2019,Poliomyelitis
Samut Prakan,0,0,2019,Poliomyelitis
Trat,0,0,2019,Poliomyelitis
ZONE:07,0,0,2019,Poliomyelitis
Kalasin,0,0,2019,Poliomyelitis
Khon Kaen,0,0,2019,Poliomyelitis
Maha Sarakham,0,0,2019,Poliomyelitis
Roi Et,0,0,2019,Poliomyelitis
ZONE:08,0,0,2019,Poliomyelitis
Bungkan,0,0,2019,Poliomyelitis
Loei,0,0,2019,Poliomyelitis
Nakhon Phanom,0,0,2019,Poliomyelitis
Nong Bua Lam Phu,0,0,2019,Poliomyelitis
Nong Khai,0,0,2019,Poliomyelitis
Sakon Nakhon,0,0,2019,Poliomyelitis
Udon Thani,0,0,2019,Poliomyelitis
ZONE:09,0,0,2019,Poliomyelitis
Buri Ram,0,0,2019,Poliomyelitis
Chaiyaphum,0,0,2019,Poliomyelitis
Nakhon Ratchasima,0,0,2019,Poliomyelitis
Surin,0,0,2019,Poliomyelitis
ZONE:10,0,0,2019,Poliomyelitis
Amnat Charoen,0,0,2019,Poliomyelitis
Mukdahan,0,0,2019,Poliomyelitis
Si Sa Ket,0,0,2019,Poliomyelitis
Ubon Ratchathani,0,0,2019,Poliomyelitis
Yasothon,0,0,2019,Poliomyelitis
ZONE:11,0,0,2019,Poliomyelitis
Chumphon,0,0,2019,Poliomyelitis
Krabi,0,0,2019,Poliomyelitis
Nakhon Si Thammarat,0,0,2019,Poliomyelitis
Phangnga,0,0,2019,Poliomyelitis
Phuket,0,0,2019,Poliomyelitis
Ranong,0,0,2019,Poliomyelitis
Surat Thani,0,0,2019,Poliomyelitis
ZONE:12,0,0,2019,Poliomyelitis
Narathiwat,0,0,2019,Poliomyelitis
Pattani,0,0,2019,Poliomyelitis
Phatthalung,0,0,2019,Poliomyelitis
Satun,0,0,2019,Poliomyelitis
Songkhla,0,0,2019,Poliomyelitis
Trang,0,0,2019,Poliomyelitis
Yala,0,0,2019,Poliomyelitis
ZONE:13,0,0,2019,Poliomyelitis
Bangkok,0,0,2019,Poliomyelitis
Total,<1,0,2019,Poliomyelitis
ZONE:01,<1,0,2019,Poliomyelitis
Chiang Mai,<1,0,2019,Poliomyelitis
Chiang Rai,<1,0,2019,Poliomyelitis
Lampang,<1,0,2019,Poliomyelitis
Lamphun,<1,0,2019,Poliomyelitis
Mae Hong Son,<1,0,2019,Poliomyelitis
Nan,<1,0,2019,Poliomyelitis
Phayao,<1,0,2019,Poliomyelitis
