สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
49,49,%all%,%all%,0
49,49,แม่ฮ่องสอน,แม่ฮ่องสอน,0
49,49,เชียงใหม่,เชียงใหม่,0
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,อุดรธานี,อุดรธานี,0
49,49,อำนาจเจริญ,อำนาจเจริญ,0
49,49,ระยอง,ระยอง,0
49,49,พิษณุโลก,พิษณุโลก,0
49,49,น่าน,น่าน,0
49,49,นครสวรรค์,นครสวรรค์,0
49,49,นครราชสีมา,นครราชสีมา,0
49,49,นครพนม,นครพนม,0
48,48,%all%,%all%,4
48,48,แม่ฮ่องสอน,แม่ฮ่องสอน,1
48,48,แพร่,แพร่,0
48,48,อุบลราชธานี,อุบลราชธานี,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,0
48,48,สิงห์บุรี,สิงห์บุรี,0
48,48,สงขลา,สงขลา,0
48,48,ศรีสะเกษ,ศรีสะเกษ,2
48,48,นนทบุรี,นนทบุรี,0
48,48,นครราชสีมา,นครราชสีมา,0
48,48,จันทบุรี,จันทบุรี,1
47,47,%all%,%all%,3
47,47,แม่ฮ่องสอน,แม่ฮ่องสอน,0
47,47,แพร่,แพร่,0
47,47,เชียงใหม่,เชียงใหม่,0
47,47,อุบลราชธานี,อุบลราชธานี,0
47,47,ศรีสะเกษ,ศรีสะเกษ,0
47,47,ลำปาง,ลำปาง,1
47,47,ยะลา,ยะลา,0
47,47,นครศรีธรรมราช,นครศรีธรรมราช,1
47,47,นครราชสีมา,นครราชสีมา,1
46,46,%all%,%all%,1
46,46,แม่ฮ่องสอน,แม่ฮ่องสอน,0
46,46,แพร่,แพร่,0
46,46,เลย,เลย,0
46,46,อุบลราชธานี,อุบลราชธานี,0
46,46,สระแก้ว,สระแก้ว,1
46,46,ศรีสะเกษ,ศรีสะเกษ,0
46,46,ราชบุรี,ราชบุรี,0
46,46,พิษณุโลก,พิษณุโลก,0
46,46,นราธิวาส,นราธิวาส,0
46,46,นครราชสีมา,นครราชสีมา,0
46,46,ตราด,ตราด,0
45,45,%all%,%all%,2
45,45,แม่ฮ่องสอน,แม่ฮ่องสอน,0
45,45,เชียงใหม่,เชียงใหม่,0
45,45,สุราษฎร์ธานี,สุราษฎร์ธานี,0
45,45,ศรีสะเกษ,ศรีสะเกษ,0
45,45,ระยอง,ระยอง,0
45,45,ระนอง,ระนอง,0
45,45,พิษณุโลก,พิษณุโลก,1
45,45,นครศรีธรรมราช,นครศรีธรรมราช,1
45,45,นครราชสีมา,นครราชสีมา,0
45,45,นครพนม,นครพนม,0
45,45,ชุมพร,ชุมพร,0
44,44,%all%,%all%,3
44,44,แพร่,แพร่,0
44,44,เชียงใหม่,เชียงใหม่,0
44,44,อุบลราชธานี,อุบลราชธานี,0
44,44,สุราษฎร์ธานี,สุราษฎร์ธานี,0
44,44,ศรีสะเกษ,ศรีสะเกษ,0
44,44,ระยอง,ระยอง,2
44,44,ระนอง,ระนอง,0
44,44,นราธิวาส,นราธิวาส,0
44,44,นครสวรรค์,นครสวรรค์,0
44,44,นครราชสีมา,นครราชสีมา,1
44,44,นครพนม,นครพนม,0
43,43,%all%,%all%,5
43,43,แม่ฮ่องสอน,แม่ฮ่องสอน,1
43,43,แพร่,แพร่,1
43,43,เชียงใหม่,เชียงใหม่,0
43,43,อุบลราชธานี,อุบลราชธานี,1
43,43,อำนาจเจริญ,อำนาจเจริญ,1
43,43,สุรินทร์,สุรินทร์,0
43,43,สตูล,สตูล,1
43,43,สงขลา,สงขลา,0
43,43,ศรีสะเกษ,ศรีสะเกษ,0
43,43,ระนอง,ระนอง,0
43,43,นครสวรรค์,นครสวรรค์,0
43,43,ชุมพร,ชุมพร,0
43,43,กรุงเทพมหานคร,กรุงเทพมหานคร,0
42,42,%all%,%all%,1
42,42,แพร่,แพร่,0
42,42,เลย,เลย,0
42,42,สงขลา,สงขลา,0
