สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
50,50,%all%,%all%,%null%
50,50,ตาก,ตาก,%null%
35,35,%all%,%all%,0
35,35,พะเยา,พะเยา,0
33,33,%all%,%all%,0
33,33,นครสวรรค์,นครสวรรค์,0
29,29,%all%,%all%,0
29,29,กรุงเทพมหานคร,กรุงเทพมหานคร,0
20,20,%all%,%all%,0
20,20,กรุงเทพมหานคร,กรุงเทพมหานคร,0
9,9,%all%,%all%,0
9,9,อุทัยธานี,อุทัยธานี,0
%all%,%all%,%all%,%all%,0
%all%,%all%,อุทัยธานี,อุทัยธานี,0
%all%,%all%,พะเยา,พะเยา,0
%all%,%all%,นครสวรรค์,นครสวรรค์,0
%all%,%all%,ตาก,ตาก,%null%
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
