สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,แม่ฮ่องสอน,แม่ฮ่องสอน,0
52,52,เพชรบุรี,เพชรบุรี,0
52,52,เชียงใหม่,เชียงใหม่,0
52,52,เชียงราย,เชียงราย,0
52,52,พังงา,พังงา,0
52,52,ปัตตานี,ปัตตานี,0
52,52,บุรีรัมย์,บุรีรัมย์,0
52,52,ตาก,ตาก,0
52,52,ชัยภูมิ,ชัยภูมิ,0
51,51,%all%,%all%,0
51,51,แม่ฮ่องสอน,แม่ฮ่องสอน,0
51,51,เพชรบุรี,เพชรบุรี,0
51,51,เชียงใหม่,เชียงใหม่,0
51,51,เชียงราย,เชียงราย,0
51,51,อุบลราชธานี,อุบลราชธานี,0
51,51,อุตรดิตถ์,อุตรดิตถ์,0
51,51,อุดรธานี,อุดรธานี,0
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,0
51,51,ระนอง,ระนอง,0
51,51,ภูเก็ต,ภูเก็ต,0
51,51,พัทลุง,พัทลุง,0
51,51,ปัตตานี,ปัตตานี,0
51,51,น่าน,น่าน,0
51,51,นราธิวาส,นราธิวาส,0
51,51,ตาก,ตาก,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,กระบี่,กระบี่,0
50,50,%all%,%all%,0
50,50,แม่ฮ่องสอน,แม่ฮ่องสอน,0
50,50,เพชรบุรี,เพชรบุรี,0
50,50,เชียงใหม่,เชียงใหม่,0
50,50,เชียงราย,เชียงราย,0
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,สมุทรปราการ,สมุทรปราการ,0
50,50,สงขลา,สงขลา,0
50,50,ลำปาง,ลำปาง,0
50,50,ยโสธร,ยโสธร,0
50,50,บุรีรัมย์,บุรีรัมย์,0
50,50,น่าน,น่าน,0
50,50,นครราชสีมา,นครราชสีมา,0
50,50,ตาก,ตาก,0
50,50,ชัยภูมิ,ชัยภูมิ,0
49,49,%all%,%all%,0
49,49,แม่ฮ่องสอน,แม่ฮ่องสอน,0
49,49,เลย,เลย,0
49,49,เพชรบุรี,เพชรบุรี,0
49,49,เชียงใหม่,เชียงใหม่,0
49,49,เชียงราย,เชียงราย,0
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,สุราษฎร์ธานี,สุราษฎร์ธานี,0
49,49,สตูล,สตูล,0
49,49,ศรีสะเกษ,ศรีสะเกษ,0
49,49,พิษณุโลก,พิษณุโลก,0
49,49,พังงา,พังงา,0
49,49,น่าน,น่าน,0
49,49,นครราชสีมา,นครราชสีมา,0
49,49,ตาก,ตาก,0
