สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
53,53,%all%,%all%,0
53,53,เชียงใหม่,เชียงใหม่,0
53,53,ลพบุรี,ลพบุรี,0
53,53,ชลบุรี,ชลบุรี,0
52,52,%all%,%all%,0
52,52,เชียงราย,เชียงราย,0
52,52,สงขลา,สงขลา,0
52,52,ร้อยเอ็ด,ร้อยเอ็ด,0
52,52,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
52,52,ปทุมธานี,ปทุมธานี,0
52,52,น่าน,น่าน,0
52,52,นครศรีธรรมราช,นครศรีธรรมราช,0
52,52,นครราชสีมา,นครราชสีมา,0
52,52,ชลบุรี,ชลบุรี,0
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,%all%,%all%,0
51,51,เพชรบูรณ์,เพชรบูรณ์,0
51,51,เชียงใหม่,เชียงใหม่,0
51,51,เชียงราย,เชียงราย,0
51,51,อุบลราชธานี,อุบลราชธานี,0
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,0
51,51,สระบุรี,สระบุรี,0
51,51,สมุทรปราการ,สมุทรปราการ,0
51,51,ศรีสะเกษ,ศรีสะเกษ,0
51,51,ระยอง,ระยอง,0
51,51,ภูเก็ต,ภูเก็ต,0
51,51,พิษณุโลก,พิษณุโลก,0
51,51,ปทุมธานี,ปทุมธานี,0
51,51,บุรีรัมย์,บุรีรัมย์,0
51,51,นนทบุรี,นนทบุรี,0
51,51,นครสวรรค์,นครสวรรค์,0
51,51,นครราชสีมา,นครราชสีมา,0
51,51,นครปฐม,นครปฐม,0
51,51,ชลบุรี,ชลบุรี,0
51,51,ฉะเชิงเทรา,ฉะเชิงเทรา,0
51,51,จันทบุรี,จันทบุรี,0
51,51,ขอนแก่น,ขอนแก่น,0
51,51,กาฬสินธุ์,กาฬสินธุ์,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
50,50,%all%,%all%,0
50,50,เชียงใหม่,เชียงใหม่,0
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,อุดรธานี,อุดรธานี,0
50,50,สมุทรสาคร,สมุทรสาคร,0
50,50,สมุทรสงคราม,สมุทรสงคราม,0
50,50,สกลนคร,สกลนคร,0
50,50,ศรีสะเกษ,ศรีสะเกษ,0
50,50,ลพบุรี,ลพบุรี,0
50,50,ระยอง,ระยอง,0
50,50,ยโสธร,ยโสธร,0
50,50,มหาสารคาม,มหาสารคาม,0
50,50,ภูเก็ต,ภูเก็ต,0
50,50,ปทุมธานี,ปทุมธานี,0
50,50,บึงกาฬ,บึงกาฬ,0
50,50,น่าน,น่าน,0
50,50,นนทบุรี,นนทบุรี,0
50,50,นครราชสีมา,นครราชสีมา,0
50,50,นครปฐม,นครปฐม,0
50,50,ชุมพร,ชุมพร,0
50,50,ชลบุรี,ชลบุรี,0
50,50,จันทบุรี,จันทบุรี,0
50,50,ขอนแก่น,ขอนแก่น,0
50,50,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,%all%,%all%,0
49,49,เชียงใหม่,เชียงใหม่,0
49,49,เชียงราย,เชียงราย,0
49,49,อ่างทอง,อ่างทอง,0
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,อุดรธานี,อุดรธานี,0
49,49,สมุทรปราการ,สมุทรปราการ,0
49,49,สงขลา,สงขลา,0
49,49,ภูเก็ต,ภูเก็ต,0
49,49,พิษณุโลก,พิษณุโลก,0
49,49,พัทลุง,พัทลุง,0
49,49,พะเยา,พะเยา,0
49,49,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
49,49,ปทุมธานี,ปทุมธานี,0
49,49,นนทบุรี,นนทบุรี,0
49,49,นครราชสีมา,นครราชสีมา,0
49,49,นครปฐม,นครปฐม,0
49,49,ชลบุรี,ชลบุรี,0
49,49,ขอนแก่น,ขอนแก่น,0
49,49,กาญจนบุรี,กาญจนบุรี,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,กระบี่,กระบี่,0
48,48,%all%,%all%,0
48,48,เชียงราย,เชียงราย,0
48,48,อุบลราชธานี,อุบลราชธานี,0
48,48,อำนาจเจริญ,อำนาจเจริญ,0
48,48,สุรินทร์,สุรินทร์,0
48,48,สมุทรปราการ,สมุทรปราการ,0
48,48,สงขลา,สงขลา,0
48,48,ศรีสะเกษ,ศรีสะเกษ,0
