สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,1
52,52,ปราจีนบุรี,ปราจีนบุรี,1
51,51,%all%,%all%,0
51,51,อำนาจเจริญ,อำนาจเจริญ,0
51,51,ตาก,ตาก,0
50,50,%all%,%all%,0
50,50,ตาก,ตาก,0
50,50,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,%all%,%all%,0
49,49,กาฬสินธุ์,กาฬสินธุ์,0
47,47,%all%,%all%,0
47,47,ลพบุรี,ลพบุรี,0
46,46,%all%,%all%,1
46,46,บุรีรัมย์,บุรีรัมย์,1
45,45,%all%,%all%,0
45,45,เชียงราย,เชียงราย,0
43,43,%all%,%all%,0
43,43,อำนาจเจริญ,อำนาจเจริญ,0
42,42,%all%,%all%,0
42,42,ขอนแก่น,ขอนแก่น,0
41,41,%all%,%all%,0
41,41,พิษณุโลก,พิษณุโลก,0
39,39,%all%,%all%,0
39,39,ขอนแก่น,ขอนแก่น,0
38,38,%all%,%all%,0
38,38,เชียงใหม่,เชียงใหม่,0
37,37,%all%,%all%,1
37,37,เชียงใหม่,เชียงใหม่,0
37,37,อุทัยธานี,อุทัยธานี,1
36,36,%all%,%all%,1
36,36,นนทบุรี,นนทบุรี,1
35,35,%all%,%all%,1
35,35,พะเยา,พะเยา,1
33,33,%all%,%all%,2
33,33,สระบุรี,สระบุรี,1
33,33,นครสวรรค์,นครสวรรค์,1
32,32,%all%,%all%,0
32,32,สมุทรสาคร,สมุทรสาคร,0
30,30,%all%,%all%,1
30,30,พระนครศรีอยุธยา,พระนครศรีอยุธยา,1
30,30,นครปฐม,นครปฐม,0
29,29,%all%,%all%,1
29,29,กรุงเทพมหานคร,กรุงเทพมหานคร,1
26,26,%all%,%all%,0
26,26,อุดรธานี,อุดรธานี,0
24,24,%all%,%all%,1
24,24,เพชรบูรณ์,เพชรบูรณ์,0
24,24,นครราชสีมา,นครราชสีมา,1
23,23,%all%,%all%,2
23,23,แพร่,แพร่,1
23,23,นครราชสีมา,นครราชสีมา,1
20,20,%all%,%all%,0
20,20,กรุงเทพมหานคร,กรุงเทพมหานคร,0
17,17,%all%,%all%,4
17,17,แพร่,แพร่,2
17,17,กรุงเทพมหานคร,กรุงเทพมหานคร,2
14,14,%all%,%all%,2
14,14,นครปฐม,นครปฐม,2
12,12,%all%,%all%,2
12,12,ไม่ระบุ,ไม่ระบุ,1
12,12,สมุทรสาคร,สมุทรสาคร,1
11,11,%all%,%all%,0
11,11,กรุงเทพมหานคร,กรุงเทพมหานคร,0
10,10,%all%,%all%,1
10,10,ปทุมธานี,ปทุมธานี,1
9,9,%all%,%all%,0
9,9,อุทัยธานี,อุทัยธานี,0
8,8,%all%,%all%,0
8,8,นครราชสีมา,นครราชสีมา,0
6,6,%all%,%all%,2
6,6,พิษณุโลก,พิษณุโลก,1
6,6,กรุงเทพมหานคร,กรุงเทพมหานคร,1
3,3,%all%,%all%,2
3,3,ตาก,ตาก,1
3,3,กรุงเทพมหานคร,กรุงเทพมหานคร,1
2,2,%all%,%all%,3
2,2,เพชรบูรณ์,เพชรบูรณ์,0
2,2,ภูเก็ต,ภูเก็ต,1
2,2,ตาก,ตาก,2
1,1,%all%,%all%,1
1,1,กรุงเทพมหานคร,กรุงเทพมหานคร,1
%all%,%all%,%all%,%all%,29
%all%,%all%,ไม่ระบุ,ไม่ระบุ,1
%all%,%all%,แพร่,แพร่,3
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,เชียงราย,เชียงราย,0
%all%,%all%,อุทัยธานี,อุทัยธานี,1
%all%,%all%,อุดรธานี,อุดรธานี,0
%all%,%all%,อำนาจเจริญ,อำนาจเจริญ,0
%all%,%all%,สระบุรี,สระบุรี,1
%all%,%all%,สมุทรสาคร,สมุทรสาคร,1
%all%,%all%,ลพบุรี,ลพบุรี,0
%all%,%all%,ภูเก็ต,ภูเก็ต,1
%all%,%all%,พิษณุโลก,พิษณุโลก,1
%all%,%all%,พะเยา,พะเยา,1
%all%,%all%,พระนครศรีอยุธยา,พระนครศรีอยุธยา,1
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,1
%all%,%all%,ปทุมธานี,ปทุมธานี,1
%all%,%all%,บุรีรัมย์,บุรีรัมย์,1
%all%,%all%,นนทบุรี,นนทบุรี,1
%all%,%all%,นครสวรรค์,นครสวรรค์,1
%all%,%all%,นครราชสีมา,นครราชสีมา,2
%all%,%all%,นครปฐม,นครปฐม,2
%all%,%all%,ตาก,ตาก,3
%all%,%all%,ขอนแก่น,ขอนแก่น,0
%all%,%all%,กาฬสินธุ์,กาฬสินธุ์,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,6
