สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,อุบลราชธานี,อุบลราชธานี,0
52,52,ตาก,ตาก,0
52,52,ขอนแก่น,ขอนแก่น,0
51,51,%all%,%all%,0
51,51,ศรีสะเกษ,ศรีสะเกษ,0
51,51,ชุมพร,ชุมพร,0
50,50,%all%,%all%,0
50,50,เชียงราย,เชียงราย,0
50,50,อุบลราชธานี,อุบลราชธานี,0
50,50,ศรีสะเกษ,ศรีสะเกษ,0
49,49,%all%,%all%,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
47,47,%all%,%all%,0
47,47,อุดรธานี,อุดรธานี,0
47,47,ศรีสะเกษ,ศรีสะเกษ,0
47,47,พิษณุโลก,พิษณุโลก,0
46,46,%all%,%all%,0
46,46,เพชรบูรณ์,เพชรบูรณ์,0
46,46,ปราจีนบุรี,ปราจีนบุรี,0
46,46,นครราชสีมา,นครราชสีมา,0
46,46,จันทบุรี,จันทบุรี,0
46,46,กรุงเทพมหานคร,กรุงเทพมหานคร,0
45,45,%all%,%all%,0
45,45,อุบลราชธานี,อุบลราชธานี,0
45,45,สมุทรปราการ,สมุทรปราการ,0
43,43,%all%,%all%,0
43,43,อุบลราชธานี,อุบลราชธานี,0
43,43,สมุทรปราการ,สมุทรปราการ,0
43,43,นครศรีธรรมราช,นครศรีธรรมราช,0
42,42,%all%,%all%,0
42,42,เชียงใหม่,เชียงใหม่,0
42,42,อุบลราชธานี,อุบลราชธานี,0
42,42,สกลนคร,สกลนคร,0
42,42,นครราชสีมา,นครราชสีมา,0
41,41,%all%,%all%,0
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,นราธิวาส,นราธิวาส,0
41,41,นครสวรรค์,นครสวรรค์,0
41,41,กรุงเทพมหานคร,กรุงเทพมหานคร,0
40,40,%all%,%all%,0
40,40,อุบลราชธานี,อุบลราชธานี,0
40,40,ระยอง,ระยอง,0
39,39,%all%,%all%,0
39,39,เชียงใหม่,เชียงใหม่,0
39,39,อุบลราชธานี,อุบลราชธานี,0
39,39,พิษณุโลก,พิษณุโลก,0
39,39,นครปฐม,นครปฐม,0
39,39,กรุงเทพมหานคร,กรุงเทพมหานคร,0
38,38,%all%,%all%,0
38,38,อุบลราชธานี,อุบลราชธานี,0
38,38,สงขลา,สงขลา,0
37,37,%all%,%all%,0
37,37,อุบลราชธานี,อุบลราชธานี,0
37,37,ศรีสะเกษ,ศรีสะเกษ,0
37,37,ตาก,ตาก,0
37,37,กรุงเทพมหานคร,กรุงเทพมหานคร,0
36,36,%all%,%all%,0
36,36,ลพบุรี,ลพบุรี,0
36,36,ชุมพร,ชุมพร,0
35,35,%all%,%all%,0
35,35,อุบลราชธานี,อุบลราชธานี,0
35,35,ปราจีนบุรี,ปราจีนบุรี,0
34,34,%all%,%all%,0
34,34,อุตรดิตถ์,อุตรดิตถ์,0
34,34,ปราจีนบุรี,ปราจีนบุรี,0
34,34,ชลบุรี,ชลบุรี,0
34,34,กรุงเทพมหานคร,กรุงเทพมหานคร,0
33,33,%all%,%all%,0
33,33,เพชรบุรี,เพชรบุรี,0
33,33,ศรีสะเกษ,ศรีสะเกษ,0
33,33,มหาสารคาม,มหาสารคาม,0
32,32,%all%,%all%,0
32,32,มหาสารคาม,มหาสารคาม,0
32,32,พิษณุโลก,พิษณุโลก,0
32,32,นนทบุรี,นนทบุรี,0
32,32,กรุงเทพมหานคร,กรุงเทพมหานคร,0
31,31,%all%,%all%,0
31,31,อุทัยธานี,อุทัยธานี,0
31,31,สุรินทร์,สุรินทร์,0
31,31,ศรีสะเกษ,ศรีสะเกษ,0
31,31,บุรีรัมย์,บุรีรัมย์,0
31,31,ชลบุรี,ชลบุรี,0
31,31,จันทบุรี,จันทบุรี,0
30,30,%all%,%all%,0
30,30,เชียงใหม่,เชียงใหม่,0
30,30,เชียงราย,เชียงราย,0
30,30,อุบลราชธานี,อุบลราชธานี,0
30,30,สุราษฎร์ธานี,สุราษฎร์ธานี,0
30,30,สงขลา,สงขลา,0
30,30,ชัยภูมิ,ชัยภูมิ,0
30,30,กรุงเทพมหานคร,กรุงเทพมหานคร,0
29,29,%all%,%all%,0
29,29,สมุทรสาคร,สมุทรสาคร,0
29,29,สงขลา,สงขลา,0
29,29,ปทุมธานี,ปทุมธานี,0
28,28,%all%,%all%,0
28,28,อุบลราชธานี,อุบลราชธานี,0
28,28,สระบุรี,สระบุรี,0
28,28,สงขลา,สงขลา,0
28,28,นครราชสีมา,นครราชสีมา,0
27,27,%all%,%all%,0
27,27,อุบลราชธานี,อุบลราชธานี,0
27,27,อุดรธานี,อุดรธานี,0
27,27,นครราชสีมา,นครราชสีมา,0
26,26,%all%,%all%,0
26,26,อุบลราชธานี,อุบลราชธานี,0
26,26,ศรีสะเกษ,ศรีสะเกษ,0
26,26,ลพบุรี,ลพบุรี,0
26,26,นครราชสีมา,นครราชสีมา,0
26,26,ขอนแก่น,ขอนแก่น,0
25,25,%all%,%all%,0
25,25,เพชรบุรี,เพชรบุรี,0
25,25,เชียงใหม่,เชียงใหม่,0
25,25,สมุทรปราการ,สมุทรปราการ,0
24,24,%all%,%all%,0
24,24,อุดรธานี,อุดรธานี,0
24,24,ชลบุรี,ชลบุรี,0
24,24,กรุงเทพมหานคร,กรุงเทพมหานคร,0
23,23,%all%,%all%,0
23,23,ลพบุรี,ลพบุรี,0
23,23,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
23,23,ตราด,ตราด,0
23,23,ชัยภูมิ,ชัยภูมิ,0
22,22,%all%,%all%,0
22,22,อุบลราชธานี,อุบลราชธานี,0
