สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
52,52,%all%,%all%,0
52,52,กรุงเทพมหานคร,กรุงเทพมหานคร,0
51,51,%all%,%all%,0
51,51,แพร่,แพร่,0
51,51,เพชรบุรี,เพชรบุรี,0
51,51,เชียงราย,เชียงราย,0
51,51,สุราษฎร์ธานี,สุราษฎร์ธานี,0
51,51,สงขลา,สงขลา,0
51,51,ศรีสะเกษ,ศรีสะเกษ,0
51,51,ภูเก็ต,ภูเก็ต,0
51,51,ปัตตานี,ปัตตานี,0
51,51,นราธิวาส,นราธิวาส,0
50,50,%all%,%all%,0
50,50,เชียงราย,เชียงราย,0
50,50,หนองบัวลำภู,หนองบัวลำภู,0
50,50,สุราษฎร์ธานี,สุราษฎร์ธานี,0
50,50,สมุทรปราการ,สมุทรปราการ,0
50,50,สตูล,สตูล,0
50,50,สงขลา,สงขลา,0
50,50,ศรีสะเกษ,ศรีสะเกษ,0
50,50,ปัตตานี,ปัตตานี,0
50,50,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
50,50,นราธิวาส,นราธิวาส,0
50,50,นนทบุรี,นนทบุรี,0
50,50,นครปฐม,นครปฐม,0
50,50,ชุมพร,ชุมพร,0
50,50,จันทบุรี,จันทบุรี,0
50,50,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,%all%,%all%,0
49,49,สุราษฎร์ธานี,สุราษฎร์ธานี,0
49,49,สตูล,สตูล,0
49,49,สงขลา,สงขลา,0
49,49,ระนอง,ระนอง,0
49,49,ภูเก็ต,ภูเก็ต,0
49,49,นราธิวาส,นราธิวาส,0
49,49,ตรัง,ตรัง,0
49,49,ชลบุรี,ชลบุรี,0
49,49,ฉะเชิงเทรา,ฉะเชิงเทรา,0
49,49,จันทบุรี,จันทบุรี,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,%all%,%all%,0
48,48,ไม่ระบุ,ไม่ระบุ,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,0
48,48,สตูล,สตูล,0
48,48,สงขลา,สงขลา,0
48,48,ระยอง,ระยอง,0
48,48,พังงา,พังงา,0
48,48,ปัตตานี,ปัตตานี,0
48,48,จันทบุรี,จันทบุรี,0
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
47,47,%all%,%all%,0
47,47,เพชรบูรณ์,เพชรบูรณ์,0
47,47,เชียงใหม่,เชียงใหม่,0
47,47,สุราษฎร์ธานี,สุราษฎร์ธานี,0
47,47,สมุทรปราการ,สมุทรปราการ,0
47,47,สงขลา,สงขลา,0
47,47,ลำพูน,ลำพูน,0
47,47,ร้อยเอ็ด,ร้อยเอ็ด,0
47,47,ราชบุรี,ราชบุรี,0
47,47,ระยอง,ระยอง,0
47,47,ภูเก็ต,ภูเก็ต,0
47,47,ปัตตานี,ปัตตานี,0
47,47,นราธิวาส,นราธิวาส,0
47,47,นนทบุรี,นนทบุรี,0
47,47,ชลบุรี,ชลบุรี,0
47,47,ฉะเชิงเทรา,ฉะเชิงเทรา,0
47,47,ขอนแก่น,ขอนแก่น,0
47,47,กรุงเทพมหานคร,กรุงเทพมหานคร,0
46,46,%all%,%all%,0
46,46,เชียงใหม่,เชียงใหม่,0
46,46,สตูล,สตูล,0
46,46,สงขลา,สงขลา,0
46,46,ระยอง,ระยอง,0
46,46,ยะลา,ยะลา,0
46,46,ภูเก็ต,ภูเก็ต,0
46,46,พะเยา,พะเยา,0
46,46,ปัตตานี,ปัตตานี,0
46,46,ปราจีนบุรี,ปราจีนบุรี,0
46,46,นราธิวาส,นราธิวาส,0
