สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
47,47,%all%,%all%,0
47,47,ศรีสะเกษ,ศรีสะเกษ,0
41,41,%all%,%all%,0
41,41,ตาก,ตาก,0
35,35,%all%,%all%,1
35,35,ฉะเชิงเทรา,ฉะเชิงเทรา,1
32,32,%all%,%all%,0
32,32,ตาก,ตาก,0
3,3,%all%,%all%,0
3,3,เชียงราย,เชียงราย,0
1,1,%all%,%all%,1
1,1,ขอนแก่น,ขอนแก่น,1
%all%,%all%,%all%,%all%,2
%all%,%all%,เชียงราย,เชียงราย,0
%all%,%all%,ศรีสะเกษ,ศรีสะเกษ,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,ฉะเชิงเทรา,ฉะเชิงเทรา,1
%all%,%all%,ขอนแก่น,ขอนแก่น,1
