สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
3,3,%all%,%all%,%null%
3,3,แม่ฮ่องสอน,แม่ฮ่องสอน,%null%
3,3,เชียงใหม่,เชียงใหม่,%null%
3,3,หนองคาย,หนองคาย,%null%
3,3,สุราษฎร์ธานี,สุราษฎร์ธานี,%null%
3,3,ศรีสะเกษ,ศรีสะเกษ,%null%
3,3,ปราจีนบุรี,ปราจีนบุรี,%null%
3,3,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,%null%
3,3,ตาก,ตาก,%null%
3,3,ชลบุรี,ชลบุรี,%null%
3,3,กรุงเทพมหานคร,กรุงเทพมหานคร,%null%
2,2,%all%,%all%,0
2,2,เพชรบูรณ์,เพชรบูรณ์,0
2,2,เชียงราย,เชียงราย,0
2,2,อุบลราชธานี,อุบลราชธานี,0
2,2,อำนาจเจริญ,อำนาจเจริญ,0
2,2,สุพรรณบุรี,สุพรรณบุรี,0
2,2,ศรีสะเกษ,ศรีสะเกษ,0
2,2,นราธิวาส,นราธิวาส,0
2,2,ตาก,ตาก,0
2,2,ชัยภูมิ,ชัยภูมิ,0
2,2,ชลบุรี,ชลบุรี,0
2,2,กรุงเทพมหานคร,กรุงเทพมหานคร,0
1,1,%all%,%all%,0
1,1,เพชรบูรณ์,เพชรบูรณ์,0
1,1,อุบลราชธานี,อุบลราชธานี,0
1,1,สุรินทร์,สุรินทร์,0
1,1,ศรีสะเกษ,ศรีสะเกษ,0
1,1,ภูเก็ต,ภูเก็ต,0
1,1,พิษณุโลก,พิษณุโลก,0
1,1,บุรีรัมย์,บุรีรัมย์,0
1,1,นราธิวาส,นราธิวาส,0
1,1,นครสวรรค์,นครสวรรค์,0
1,1,นครปฐม,นครปฐม,0
1,1,ตาก,ตาก,0
1,1,ชลบุรี,ชลบุรี,0
%all%,%all%,%all%,%all%,0
%all%,%all%,แม่ฮ่องสอน,แม่ฮ่องสอน,%null%
%all%,%all%,เพชรบูรณ์,เพชรบูรณ์,0
%all%,%all%,เชียงใหม่,เชียงใหม่,%null%
%all%,%all%,เชียงราย,เชียงราย,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,อำนาจเจริญ,อำนาจเจริญ,0
%all%,%all%,หนองคาย,หนองคาย,%null%
%all%,%all%,สุรินทร์,สุรินทร์,0
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,%null%
%all%,%all%,สุพรรณบุรี,สุพรรณบุรี,0
%all%,%all%,ศรีสะเกษ,ศรีสะเกษ,0
%all%,%all%,ภูเก็ต,ภูเก็ต,0
%all%,%all%,พิษณุโลก,พิษณุโลก,0
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,%null%
%all%,%all%,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,%null%
%all%,%all%,บุรีรัมย์,บุรีรัมย์,0
%all%,%all%,นราธิวาส,นราธิวาส,0
%all%,%all%,นครสวรรค์,นครสวรรค์,0
%all%,%all%,นครปฐม,นครปฐม,0
%all%,%all%,ตาก,ตาก,0
%all%,%all%,ชัยภูมิ,ชัยภูมิ,0
%all%,%all%,ชลบุรี,ชลบุรี,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,0
