สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
51,51,%all%,%all%,0
51,51,ชัยนาท,ชัยนาท,0
47,47,%all%,%all%,1
47,47,พิษณุโลก,พิษณุโลก,1
42,42,%all%,%all%,1
42,42,ขอนแก่น,ขอนแก่น,1
36,36,%all%,%all%,0
36,36,เชียงใหม่,เชียงใหม่,0
31,31,%all%,%all%,0
31,31,สุราษฎร์ธานี,สุราษฎร์ธานี,0
15,15,%all%,%all%,0
15,15,ปราจีนบุรี,ปราจีนบุรี,0
3,3,%all%,%all%,0
3,3,ฉะเชิงเทรา,ฉะเชิงเทรา,0
2,2,%all%,%all%,0
2,2,ชลบุรี,ชลบุรี,0
%all%,%all%,%all%,%all%,2
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,สุราษฎร์ธานี,สุราษฎร์ธานี,0
%all%,%all%,พิษณุโลก,พิษณุโลก,1
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,0
%all%,%all%,ชัยนาท,ชัยนาท,0
%all%,%all%,ชลบุรี,ชลบุรี,0
%all%,%all%,ฉะเชิงเทรา,ฉะเชิงเทรา,0
%all%,%all%,ขอนแก่น,ขอนแก่น,1
