สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
51,51,%all%,%all%,0
51,51,หนองคาย,หนองคาย,0
51,51,ลำปาง,ลำปาง,0
51,51,บุรีรัมย์,บุรีรัมย์,0
51,51,กรุงเทพมหานคร,กรุงเทพมหานคร,0
50,50,%all%,%all%,0
50,50,สงขลา,สงขลา,0
49,49,%all%,%all%,0
49,49,เชียงใหม่,เชียงใหม่,0
49,49,สงขลา,สงขลา,0
48,48,%all%,%all%,0
48,48,ลำปาง,ลำปาง,0
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
47,47,%all%,%all%,1
47,47,ศรีสะเกษ,ศรีสะเกษ,0
47,47,ปทุมธานี,ปทุมธานี,0
47,47,บุรีรัมย์,บุรีรัมย์,1
46,46,%all%,%all%,1
46,46,สงขลา,สงขลา,1
43,43,%all%,%all%,0
43,43,ขอนแก่น,ขอนแก่น,0
41,41,%all%,%all%,0
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,นราธิวาส,นราธิวาส,0
41,41,กรุงเทพมหานคร,กรุงเทพมหานคร,0
40,40,%all%,%all%,0
40,40,อุบลราชธานี,อุบลราชธานี,0
40,40,ชัยภูมิ,ชัยภูมิ,0
39,39,%all%,%all%,1
39,39,นราธิวาส,นราธิวาส,0
39,39,กรุงเทพมหานคร,กรุงเทพมหานคร,1
38,38,%all%,%all%,0
38,38,เชียงใหม่,เชียงใหม่,0
38,38,อุบลราชธานี,อุบลราชธานี,0
38,38,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
37,37,%all%,%all%,0
37,37,พะเยา,พะเยา,0
37,37,นนทบุรี,นนทบุรี,0
37,37,กรุงเทพมหานคร,กรุงเทพมหานคร,0
36,36,%all%,%all%,0
36,36,เชียงใหม่,เชียงใหม่,0
36,36,สงขลา,สงขลา,0
36,36,พระนครศรีอยุธยา,พระนครศรีอยุธยา,0
36,36,กรุงเทพมหานคร,กรุงเทพมหานคร,0
35,35,%all%,%all%,0
35,35,เชียงใหม่,เชียงใหม่,0
35,35,อุบลราชธานี,อุบลราชธานี,0
35,35,สระบุรี,สระบุรี,0
35,35,สมุทรปราการ,สมุทรปราการ,0
33,33,%all%,%all%,0
33,33,ชลบุรี,ชลบุรี,0
32,32,%all%,%all%,0
32,32,ยะลา,ยะลา,0
30,30,%all%,%all%,0
30,30,ชัยภูมิ,ชัยภูมิ,0
27,27,%all%,%all%,0
27,27,กรุงเทพมหานคร,กรุงเทพมหานคร,0
26,26,%all%,%all%,0
26,26,ศรีสะเกษ,ศรีสะเกษ,0
26,26,ปราจีนบุรี,ปราจีนบุรี,0
26,26,นนทบุรี,นนทบุรี,0
26,26,นครราชสีมา,นครราชสีมา,0
26,26,ฉะเชิงเทรา,ฉะเชิงเทรา,0
26,26,กรุงเทพมหานคร,กรุงเทพมหานคร,0
25,25,%all%,%all%,0
25,25,ศรีสะเกษ,ศรีสะเกษ,0
25,25,ปทุมธานี,ปทุมธานี,0
