สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
51,51,%all%,%all%,1
51,51,ปราจีนบุรี,ปราจีนบุรี,1
47,47,%all%,%all%,0
47,47,เชียงใหม่,เชียงใหม่,0
47,47,ภูเก็ต,ภูเก็ต,0
47,47,ชลบุรี,ชลบุรี,0
46,46,%all%,%all%,0
46,46,กรุงเทพมหานคร,กรุงเทพมหานคร,0
45,45,%all%,%all%,0
45,45,กรุงเทพมหานคร,กรุงเทพมหานคร,0
41,41,%all%,%all%,0
41,41,กรุงเทพมหานคร,กรุงเทพมหานคร,0
38,38,%all%,%all%,1
38,38,กรุงเทพมหานคร,กรุงเทพมหานคร,1
37,37,%all%,%all%,0
37,37,กรุงเทพมหานคร,กรุงเทพมหานคร,0
36,36,%all%,%all%,0
36,36,กรุงเทพมหานคร,กรุงเทพมหานคร,0
34,34,%all%,%all%,2
34,34,กาฬสินธุ์,กาฬสินธุ์,1
34,34,กรุงเทพมหานคร,กรุงเทพมหานคร,1
32,32,%all%,%all%,0
32,32,นนทบุรี,นนทบุรี,0
31,31,%all%,%all%,0
31,31,นนทบุรี,นนทบุรี,0
30,30,%all%,%all%,0
30,30,กรุงเทพมหานคร,กรุงเทพมหานคร,0
29,29,%all%,%all%,0
29,29,กรุงเทพมหานคร,กรุงเทพมหานคร,0
28,28,%all%,%all%,0
28,28,เชียงใหม่,เชียงใหม่,0
24,24,%all%,%all%,0
24,24,เพชรบุรี,เพชรบุรี,0
24,24,ปทุมธานี,ปทุมธานี,0
18,18,%all%,%all%,0
18,18,ฉะเชิงเทรา,ฉะเชิงเทรา,0
18,18,กรุงเทพมหานคร,กรุงเทพมหานคร,0
17,17,%all%,%all%,0
17,17,พิจิตร,พิจิตร,0
13,13,%all%,%all%,1
13,13,นนทบุรี,นนทบุรี,0
13,13,นครสวรรค์,นครสวรรค์,1
13,13,ขอนแก่น,ขอนแก่น,0
11,11,%all%,%all%,0
11,11,ชลบุรี,ชลบุรี,0
7,7,%all%,%all%,0
7,7,ขอนแก่น,ขอนแก่น,0
6,6,%all%,%all%,0
6,6,กรุงเทพมหานคร,กรุงเทพมหานคร,0
5,5,%all%,%all%,0
5,5,กรุงเทพมหานคร,กรุงเทพมหานคร,0
4,4,%all%,%all%,0
4,4,อุบลราชธานี,อุบลราชธานี,0
1,1,%all%,%all%,0
1,1,ระยอง,ระยอง,0
%all%,%all%,%all%,%all%,5
%all%,%all%,เพชรบุรี,เพชรบุรี,0
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,อุบลราชธานี,อุบลราชธานี,0
%all%,%all%,ระยอง,ระยอง,0
%all%,%all%,ภูเก็ต,ภูเก็ต,0
%all%,%all%,พิจิตร,พิจิตร,0
%all%,%all%,ปราจีนบุรี,ปราจีนบุรี,1
%all%,%all%,ปทุมธานี,ปทุมธานี,0
%all%,%all%,นนทบุรี,นนทบุรี,0
%all%,%all%,นครสวรรค์,นครสวรรค์,1
%all%,%all%,ชลบุรี,ชลบุรี,0
%all%,%all%,ฉะเชิงเทรา,ฉะเชิงเทรา,0
%all%,%all%,ขอนแก่น,ขอนแก่น,0
%all%,%all%,กาฬสินธุ์,กาฬสินธุ์,1
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,2
