สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
35,35,%all%,%all%,0
35,35,กำแพงเพชร,กำแพงเพชร,0
33,33,%all%,%all%,1
33,33,สระบุรี,สระบุรี,1
25,25,%all%,%all%,0
25,25,แพร่,แพร่,0
19,19,%all%,%all%,0
19,19,เชียงใหม่,เชียงใหม่,0
17,17,%all%,%all%,1
17,17,แพร่,แพร่,1
12,12,%all%,%all%,1
12,12,ไม่ระบุ,ไม่ระบุ,1
12,12,แพร่,แพร่,0
12,12,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
1,1,%all%,%all%,1
1,1,กรุงเทพมหานคร,กรุงเทพมหานคร,1
%all%,%all%,%all%,%all%,4
%all%,%all%,ไม่ระบุ,ไม่ระบุ,1
%all%,%all%,แพร่,แพร่,1
%all%,%all%,เชียงใหม่,เชียงใหม่,0
%all%,%all%,สระบุรี,สระบุรี,1
%all%,%all%,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
%all%,%all%,กำแพงเพชร,กำแพงเพชร,0
%all%,%all%,กรุงเทพมหานคร,กรุงเทพมหานคร,1
