สัปดาห์-value,สัปดาห์-alias,จังหวัด-value,จังหวัด-alias,AGG(ข้อมูล)-alias
49,49,%all%,%all%,0
49,49,อุบลราชธานี,อุบลราชธานี,0
49,49,สุราษฎร์ธานี,สุราษฎร์ธานี,0
49,49,ภูเก็ต,ภูเก็ต,0
49,49,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,0
49,49,นนทบุรี,นนทบุรี,0
49,49,นครราชสีมา,นครราชสีมา,0
49,49,กรุงเทพมหานคร,กรุงเทพมหานคร,0
49,49,กระบี่,กระบี่,0
48,48,%all%,%all%,0
48,48,อุบลราชธานี,อุบลราชธานี,0
48,48,สุราษฎร์ธานี,สุราษฎร์ธานี,0
48,48,บุรีรัมย์,บุรีรัมย์,0
48,48,บึงกาฬ,บึงกาฬ,0
48,48,จันทบุรี,จันทบุรี,0
48,48,กรุงเทพมหานคร,กรุงเทพมหานคร,0
48,48,กระบี่,กระบี่,0
47,47,%all%,%all%,0
47,47,เพชรบูรณ์,เพชรบูรณ์,0
47,47,สระแก้ว,สระแก้ว,0
47,47,ศรีสะเกษ,ศรีสะเกษ,0
46,46,%all%,%all%,2
46,46,อำนาจเจริญ,อำนาจเจริญ,0
46,46,หนองคาย,หนองคาย,1
46,46,สุราษฎร์ธานี,สุราษฎร์ธานี,0
46,46,บุรีรัมย์,บุรีรัมย์,0
46,46,ตาก,ตาก,0
46,46,กาฬสินธุ์,กาฬสินธุ์,1
46,46,กระบี่,กระบี่,0
45,45,%all%,%all%,0
45,45,เลย,เลย,0
45,45,เชียงใหม่,เชียงใหม่,0
45,45,หนองคาย,หนองคาย,0
45,45,สมุทรปราการ,สมุทรปราการ,0
45,45,สตูล,สตูล,0
45,45,บุรีรัมย์,บุรีรัมย์,0
45,45,ชลบุรี,ชลบุรี,0
45,45,กรุงเทพมหานคร,กรุงเทพมหานคร,0
44,44,%all%,%all%,2
44,44,เชียงใหม่,เชียงใหม่,1
44,44,อุดรธานี,อุดรธานี,0
44,44,สุราษฎร์ธานี,สุราษฎร์ธานี,0
44,44,ร้อยเอ็ด,ร้อยเอ็ด,0
44,44,ยโสธร,ยโสธร,0
44,44,ยะลา,ยะลา,0
44,44,ภูเก็ต,ภูเก็ต,0
44,44,ปทุมธานี,ปทุมธานี,1
44,44,กรุงเทพมหานคร,กรุงเทพมหานคร,0
44,44,กระบี่,กระบี่,0
43,43,%all%,%all%,2
43,43,อุบลราชธานี,อุบลราชธานี,2
43,43,สระแก้ว,สระแก้ว,0
43,43,ศรีสะเกษ,ศรีสะเกษ,0
43,43,ชลบุรี,ชลบุรี,0
42,42,%all%,%all%,0
42,42,อุบลราชธานี,อุบลราชธานี,0
42,42,ฉะเชิงเทรา,ฉะเชิงเทรา,0
41,41,%all%,%all%,0
41,41,แพร่,แพร่,0
41,41,อุบลราชธานี,อุบลราชธานี,0
41,41,สุราษฎร์ธานี,สุราษฎร์ธานี,0
41,41,สระแก้ว,สระแก้ว,0
41,41,สมุทรปราการ,สมุทรปราการ,0
41,41,สงขลา,สงขลา,0
41,41,ลำปาง,ลำปาง,0
41,41,นนทบุรี,นนทบุรี,0
41,41,นครราชสีมา,นครราชสีมา,0
41,41,ชลบุรี,ชลบุรี,0
41,41,ฉะเชิงเทรา,ฉะเชิงเทรา,0
41,41,กรุงเทพมหานคร,กรุงเทพมหานคร,0
40,40,%all%,%all%,1
40,40,เลย,เลย,0
40,40,เพชรบูรณ์,เพชรบูรณ์,0
40,40,เชียงราย,เชียงราย,0
40,40,สุราษฎร์ธานี,สุราษฎร์ธานี,0
40,40,สมุทรปราการ,สมุทรปราการ,0
40,40,ศรีสะเกษ,ศรีสะเกษ,0
40,40,ลำปาง,ลำปาง,0
40,40,นนทบุรี,นนทบุรี,0
